time	chroma	timbre	dB
324.654	[1.0, 0.5, 0.073, 0.06, 0.068, 0.257, 0.018, 0.064, 0.029, 0.035, 0.165, 0.535]	[43.832, 28.721, -19.464, -46.415, 49.663, -31.583, -2.779, 11.177, -3.01, 3.427, -2.809, 8.67]	-18.756
324.877	[0.449, 0.188, 0.099, 0.126, 0.236, 0.292, 0.418, 0.451, 0.821, 0.848, 1.0, 0.082]	[42.625, -7.971, 28.3, -27.982, 21.94, -29.666, 25.087, 24.304, 18.598, 0.252, -3.873, 5.995]	-19.366
325.024	[1.0, 0.978, 0.68, 0.439, 0.293, 0.266, 0.095, 0.127, 0.042, 0.057, 0.21, 0.623]	[41.633, 4.472, -60.846, 12.034, 3.885, -90.777, 3.494, 4.225, 0.451, 10.095, 9.136, -9.949]	-19.136
325.228	[0.491, 0.41, 0.229, 0.296, 0.199, 0.701, 0.261, 0.303, 0.347, 0.764, 1.0, 0.914]	[42.507, 40.48, -10.228, -8.984, 26.771, -8.45, 2.405, 35.716, 22.129, -22.461, -16.08, 9.185]	-21.035
325.463	[0.963, 0.677, 0.689, 0.469, 0.401, 0.325, 0.28, 0.461, 0.188, 0.161, 0.139, 1.0]	[42.65, 36.996, -33.053, -33.85, 27.497, 4.974, -11.32, -16.154, 18.126, 2.692, -22.298, -6.774]	-21.685
325.776	[0.639, 0.945, 0.863, 0.855, 0.97, 0.994, 0.785, 1.0, 0.528, 0.373, 0.123, 0.135]	[41.903, 74.163, -38.912, -21.359, 30.183, -57.244, -23.969, -54.5, 4.441, 44.313, -15.407, 3.826]	-19.966
325.869	[0.265, 0.695, 0.586, 0.597, 1.0, 0.991, 0.734, 0.897, 0.306, 0.371, 0.21, 0.025]	[41.834, 23.164, -8.454, -36.052, 25.662, -35.817, -37.346, -11.855, 26.126, 14.355, -5.262, -15.77]	-19.841
326.025	[1.0, 0.935, 0.701, 0.448, 0.225, 0.479, 0.293, 0.148, 0.086, 0.06, 0.063, 0.91]	[41.049, 28.212, -79.092, 11.967, -8.874, -77.906, -23.83, 16.673, 8.387, 3.779, -0.587, -9.277]	-19.188
326.215	[1.0, 0.943, 0.433, 0.75, 0.67, 0.705, 0.811, 0.617, 0.146, 0.173, 0.378, 0.642]	[40.031, 106.347, -5.07, -55.079, -11.179, -1.922, -6.28, 12.067, 0.092, 0.876, -53.468, 0.804]	-23.948
326.404	[0.607, 1.0, 0.146, 0.174, 0.153, 0.13, 0.164, 0.173, 0.222, 0.222, 0.329, 0.045]	[39.509, 96.741, -48.724, -44.936, -17.387, -33.163, -13.896, 7.396, 5.623, 28.228, 6.387, -4.593]	-24.871
326.519	[0.953, 1.0, 0.515, 0.575, 0.382, 0.267, 0.078, 0.088, 0.063, 0.07, 0.071, 0.928]	[46.945, 79.107, -15.303, 9.109, -19.314, -32.176, -16.12, 5.643, -0.708, 23.713, 10.285, -20.548]	-20.956
326.774	[0.793, 1.0, 0.134, 0.167, 0.194, 0.17, 0.266, 0.271, 0.33, 0.328, 0.514, 0.063]	[41.893, 152.226, -81.435, -28.318, 24.382, -64.161, -8.808, -4.176, -8.573, 28.474, 5.348, -2.806]	-22.189
326.876	[0.863, 0.648, 0.767, 1.0, 0.67, 0.621, 0.663, 0.636, 0.582, 0.623, 0.734, 0.848]	[41.934, 57.088, -39.283, -30.881, 18.502, -9.529, 10.432, -21.57, -19.352, 33.356, -51.013, -10.87]	-19.895
327.268	[0.905, 1.0, 0.52, 0.271, 0.127, 0.112, 0.201, 0.155, 0.125, 0.165, 0.308, 0.706]	[42.631, 67.716, -32.185, -3.382, 49.289, -7.926, -11.828, -57.415, -16.646, 34.93, -11.123, -3.58]	-24.867
327.383	[1.0, 0.396, 0.218, 0.185, 0.198, 0.326, 0.314, 0.292, 0.48, 0.693, 0.903, 0.73]	[42.543, 24.05, -14.739, 12.907, 36.025, -11.699, -14.936, -12.322, -11.708, 2.726, -0.692, -2.253]	-20.300
327.512	[0.919, 0.615, 0.405, 0.371, 0.678, 0.702, 0.641, 0.68, 0.499, 0.49, 1.0, 0.3]	[48.503, 57.248, 15.601, 8.436, 17.664, -4.991, -1.56, -12.595, -5.21, 10.548, 34.857, -26.508]	-20.737
327.593	[0.209, 0.21, 0.042, 0.089, 0.129, 1.0, 0.481, 0.086, 0.045, 0.044, 0.061, 0.023]	[52.183, 45.651, 84.329, -24.025, 62.596, -27.325, 15.844, -2.239, 29.891, 44.318, -6.096, -56.874]	-12.748
327.761	[0.642, 0.626, 0.635, 0.664, 0.695, 1.0, 0.694, 0.441, 0.561, 0.571, 0.605, 0.523]	[52.298, 37.974, 29.808, 51.417, 32.586, -41.405, 6.826, -12.391, 37.144, 25.253, -30.225, -36.655]	-7.083
328.261	[1.0, 0.522, 0.374, 0.299, 0.297, 0.273, 0.232, 0.934, 0.599, 0.444, 0.443, 0.212]	[46.216, 47.708, 70.581, 32.593, 85.785, -40.106, 2.827, -32.52, 10.664, 0.366, 3.684, -26.255]	-15.101
328.358	[0.281, 1.0, 0.747, 0.218, 0.119, 0.116, 0.074, 0.332, 0.47, 0.616, 0.224, 0.192]	[46.117, 57.244, 87.755, 15.187, 72.645, -31.978, -4.76, 8.718, 23.654, -8.183, 3.726, -16.785]	-15.755
328.452	[1.0, 0.99, 0.727, 0.541, 0.458, 0.405, 0.267, 0.353, 0.349, 0.243, 0.167, 0.875]	[47.542, 29.372, 77.535, -6.458, 59.149, -18.048, 28.844, -5.133, -0.124, 13.042, -30.496, -15.586]	-15.402
328.719	[1.0, 0.294, 0.079, 0.076, 0.053, 0.018, 0.11, 0.284, 0.043, 0.021, 0.048, 0.526]	[46.418, 8.1, 40.391, -6.378, 45.131, -16.531, 19.533, 0.299, 1.6, -14.242, -30.407, -24.792]	-15.008
328.951	[0.775, 0.926, 1.0, 0.818, 0.678, 0.665, 0.491, 0.541, 0.411, 0.309, 0.259, 0.909]	[45.503, 17.905, 15.821, -38.167, 33.626, -38.497, 11.23, -7.341, 7.327, 0.968, -6.166, -15.621]	-17.089
329.191	[0.889, 1.0, 0.395, 0.429, 0.351, 0.384, 0.461, 0.482, 0.155, 0.141, 0.197, 0.552]	[47.159, 25.792, 23.188, -10.241, 65.751, -44.028, 10.332, -2.756, 10.741, -2.564, -16.333, -3.019]	-14.287
329.399	[1.0, 0.669, 0.684, 0.582, 0.654, 0.665, 0.661, 0.71, 0.529, 0.614, 0.79, 0.983]	[46.689, -5.711, 32.058, -34.118, 52.11, -36.447, 29.44, 17.125, -15.915, -0.49, -21.981, -8.396]	-16.281
329.776	[0.324, 0.303, 0.31, 0.296, 0.66, 0.653, 0.821, 1.0, 0.758, 0.794, 0.601, 0.096]	[45.654, 34.657, 2.439, 7.241, 50.095, -66.236, -4.178, -18.487, -5.721, 14.943, -14.494, -5.932]	-14.332
329.880	[0.284, 0.677, 0.295, 0.221, 0.5, 0.494, 0.733, 1.0, 0.828, 0.621, 0.322, 0.096]	[46.316, 14.777, 56.828, -22.483, 34.808, -30.87, -1.374, 3.546, 26.405, 5.39, -4.639, -32.379]	-17.280
329.990	[0.867, 0.84, 1.0, 0.189, 0.43, 0.382, 0.307, 0.287, 0.235, 0.37, 0.406, 0.913]	[48.299, 32.945, 42.129, -13.131, 36.326, -19.785, -9.457, 13.091, 31.885, 29.551, -15.464, -20.453]	-13.891
330.281	[0.403, 0.627, 1.0, 0.247, 0.222, 0.187, 0.192, 0.171, 0.136, 0.355, 0.241, 0.379]	[47.552, 77.936, 45.718, 3.709, 45.56, -55.267, -1.814, -15.076, 15.747, 17.388, -19.242, -16.609]	-14.477
330.491	[1.0, 0.998, 0.722, 0.466, 0.303, 0.252, 0.215, 0.191, 0.117, 0.094, 0.094, 0.938]	[45.884, 83.421, -10.055, 21.785, -4.964, -17.203, -2.539, 5.975, 28.26, 13.048, -18.698, -13.422]	-15.658
330.780	[0.215, 1.0, 0.252, 0.475, 0.252, 0.198, 0.394, 0.407, 0.514, 0.559, 0.632, 0.027]	[43.274, 61.094, -21.125, 15.456, 17.058, -72.317, 1.131, -11.454, -15.35, 32.412, -10.127, -2.885]	-19.022
330.963	[0.918, 1.0, 0.959, 0.64, 0.418, 0.545, 0.416, 0.369, 0.311, 0.235, 0.191, 0.887]	[43.402, 41.939, 16.025, -71.56, -4.295, -14.218, 5.861, 14.589, 3.584, 22.832, -33.683, -5.578]	-20.093
331.217	[0.17, 0.226, 0.527, 1.0, 0.471, 0.183, 0.075, 0.062, 0.025, 0.122, 0.312, 0.067]	[44.287, 45.607, -7.303, 12.136, 18.234, -25.226, -2.916, 11.122, 23.835, -15.507, -30.699, -15.331]	-16.915
331.412	[0.59, 1.0, 0.293, 0.271, 0.345, 0.595, 0.111, 0.093, 0.102, 0.193, 0.311, 0.106]	[44.013, 35.245, -11.439, -24.205, 43.132, -21.071, -16.846, -8.791, -6.973, -0.065, -3.532, -14.19]	-20.941
331.524	[0.958, 1.0, 0.099, 0.138, 0.219, 0.21, 0.427, 0.438, 0.631, 0.641, 0.855, 0.033]	[47.784, 18.744, -15.563, 19.75, 0.911, -51.552, 2.829, -12.579, -5.316, 31.526, -16.471, -9.652]	-18.003
331.686	[0.715, 0.73, 0.805, 0.887, 0.584, 0.672, 1.0, 0.325, 0.281, 0.149, 0.091, 0.632]	[50.042, -1.136, 57.285, -52.983, 77.949, -8.778, 34.127, 10.475, 15.877, 34.626, -24.973, -41.317]	-16.038
331.964	[1.0, 0.909, 0.751, 0.678, 0.482, 0.444, 0.384, 0.459, 0.833, 0.244, 0.184, 0.841]	[51.913, 51.306, 62.589, -22.726, 68.001, -39.783, 38.854, 2.993, -44.011, 0.666, -4.668, -23.209]	-10.639
332.249	[0.272, 0.112, 0.163, 0.17, 0.19, 0.184, 0.086, 0.238, 0.211, 1.0, 0.863, 0.102]	[50.173, 77.433, 95.748, 93.708, 48.272, 7.925, -22.737, 3.899, -44.111, -24.764, -49.773, -1.709]	-9.407
332.394	[0.59, 0.228, 0.887, 0.564, 0.307, 0.568, 0.436, 1.0, 0.627, 0.781, 0.617, 0.245]	[43.425, 68.061, 71.402, -12.852, 72.622, -31.83, -4.194, -14.703, -41.565, -13.82, -4.714, -27.231]	-18.864
332.492	[0.824, 1.0, 0.208, 0.096, 0.092, 0.096, 0.062, 0.05, 0.155, 0.179, 0.438, 0.136]	[47.928, 5.057, 26.751, -0.338, 28.703, 11.146, 38.601, -26.525, -18.694, 7.041, -26.749, 2.63]	-16.485
332.644	[1.0, 0.341, 0.259, 0.203, 0.022, 0.023, 0.034, 0.066, 0.036, 0.046, 0.074, 0.472]	[46.602, 7.569, 7.357, -3.708, 59.14, -32.734, 12.506, 7.353, 0.383, -10.337, -19.45, -9.353]	-14.329
332.922	[0.687, 0.869, 1.0, 0.706, 0.658, 0.775, 0.615, 0.561, 0.403, 0.527, 0.577, 0.603]	[47.738, -7.982, 30.418, -43.611, 66.263, -12.992, 8.584, 0.254, -0.614, 6.541, -9.682, -30.934]	-18.009
333.404	[0.506, 0.222, 0.097, 0.074, 0.057, 0.158, 0.24, 0.241, 0.676, 0.715, 1.0, 0.064]	[46.626, 12.644, 54.36, -18.865, 37.975, -29.353, 33.193, -1.29, -15.447, 9.806, 0.776, 11.83]	-16.517
333.525	[1.0, 0.903, 0.053, 0.041, 0.071, 0.097, 0.137, 0.13, 0.435, 0.468, 0.916, 0.023]	[47.779, 17.876, -13.53, 44.599, 0.046, -77.853, 10.636, 2.462, -8.558, 22.904, -22.516, -8.529]	-12.889
333.647	[0.82, 1.0, 0.801, 0.79, 0.821, 0.869, 0.639, 0.689, 0.484, 0.499, 0.466, 0.186]	[45.166, 109.748, -58.627, -46.362, 72.677, -41.05, 3.327, -12.049, -27.341, -11.674, 4.177, -22.977]	-17.192
333.769	[0.258, 0.092, 0.119, 0.131, 0.261, 1.0, 0.4, 0.385, 0.173, 0.157, 0.244, 0.213]	[45.789, 69.347, -8.692, 23.34, 33.433, -41.704, -11.375, -7.752, -1.788, 2.242, -9.984, -13.963]	-15.811
334.026	[1.0, 0.902, 0.549, 0.351, 0.174, 0.562, 0.209, 0.263, 0.114, 0.142, 0.195, 0.924]	[46.118, 59.564, -13.62, -56.372, 11.23, -37.257, -8.65, -1.017, 14.233, 15.819, 5.219, -20.691]	-19.083
334.268	[0.669, 0.68, 1.0, 0.677, 0.373, 0.109, 0.21, 0.298, 0.224, 0.452, 0.421, 0.349]	[47.749, 94.089, 41.185, 7.166, 41.594, -46.739, 16.131, -10.93, 5.378, 13.499, -8.614, -24.612]	-14.072
334.524	[0.969, 1.0, 0.546, 0.329, 0.219, 0.158, 0.064, 0.072, 0.097, 0.109, 0.051, 0.954]	[48.295, 67.27, 8.154, 22.442, -13.191, -64.351, 4.348, 21.764, 24.325, 11.324, -6.708, -20.535]	-12.927
334.745	[0.213, 0.283, 0.479, 0.773, 0.331, 1.0, 0.263, 0.073, 0.038, 0.113, 0.258, 0.109]	[50.171, 58.538, 95.807, -61.869, 75.598, 1.754, 20.327, -26.665, 20.923, 29.867, -18.709, -52.595]	-15.930
335.012	[0.697, 0.811, 1.0, 0.621, 0.457, 0.322, 0.366, 0.447, 0.112, 0.197, 0.134, 0.533]	[53.502, 52.967, 53.12, 74.0, 32.898, -23.638, 13.066, 21.193, 28.193, -4.989, -26.891, -49.784]	-8.085
335.360	[0.479, 0.353, 0.191, 0.16, 0.105, 0.352, 1.0, 0.25, 0.202, 0.195, 0.296, 0.304]	[51.792, 74.623, 85.413, -3.222, 65.772, -0.448, 9.726, 3.919, 31.426, -9.37, -27.414, -53.308]	-13.598
335.494	[0.185, 0.237, 0.128, 0.113, 0.089, 0.71, 0.468, 1.0, 0.193, 0.07, 0.122, 0.111]	[52.291, 51.722, 57.74, 43.02, 68.893, -19.786, 23.768, 17.164, 28.647, 24.152, -29.441, -31.816]	-10.057
335.760	[0.943, 0.876, 0.548, 0.447, 0.277, 1.0, 0.279, 0.174, 0.1, 0.131, 0.201, 0.897]	[48.501, 71.181, -24.743, 46.664, 0.786, 4.626, -1.419, -5.013, 3.472, -2.691, -22.122, -20.035]	-14.915
336.016	[0.975, 1.0, 0.064, 0.062, 0.076, 0.073, 0.225, 0.245, 0.423, 0.432, 0.72, 0.032]	[49.181, 90.692, -5.08, -28.532, 12.524, 2.796, 6.424, -1.017, 0.899, 5.685, 1.047, -32.597]	-18.582
336.167	[0.677, 0.517, 0.497, 1.0, 0.547, 0.819, 0.372, 0.346, 0.108, 0.223, 0.346, 0.194]	[49.681, 100.694, 49.036, 5.341, 28.603, -18.325, -36.142, -28.201, 11.712, 0.714, -13.696, -33.788]	-12.452
336.469	[1.0, 0.7, 0.511, 0.364, 0.316, 0.386, 0.164, 0.328, 0.14, 0.103, 0.157, 0.875]	[49.181, 17.183, 31.879, -25.503, 87.196, -22.941, -31.626, 19.319, 9.489, -11.456, -12.799, -26.623]	-12.850
336.770	[1.0, 0.392, 0.11, 0.244, 0.105, 0.131, 0.39, 0.331, 0.108, 0.047, 0.127, 0.775]	[47.577, 20.9, 20.247, 29.86, 62.535, -52.457, 4.249, -16.778, 0.055, 11.35, -22.665, -15.91]	-11.320
337.015	[1.0, 0.966, 0.118, 0.115, 0.235, 0.235, 0.398, 0.409, 0.72, 0.723, 0.959, 0.027]	[45.428, -3.08, -32.741, 16.269, 49.796, -40.071, 31.094, -4.275, -7.114, 13.637, -4.164, -20.295]	-17.424
337.176	[0.87, 1.0, 0.761, 0.767, 0.689, 0.683, 0.473, 0.381, 0.055, 0.067, 0.248, 0.143]	[43.734, 46.69, 2.256, -1.6, 42.986, -34.287, -3.934, -3.023, 15.779, -0.523, -6.239, -33.012]	-18.162
337.275	[1.0, 0.454, 0.155, 0.197, 0.235, 0.181, 0.277, 0.329, 0.531, 0.55, 0.924, 0.095]	[44.465, 122.599, -42.004, -19.151, 46.002, -59.243, -15.914, 10.81, -16.764, 4.272, -11.902, -17.617]	-18.955
337.413	[1.0, 0.736, 0.094, 0.192, 0.129, 0.04, 0.075, 0.111, 0.273, 0.273, 0.687, 0.082]	[46.843, 122.935, 23.801, -25.922, 2.039, -12.101, -2.503, -9.905, 35.149, 3.144, 1.321, -29.743]	-17.738
337.519	[1.0, 0.69, 0.451, 0.162, 0.203, 0.096, 0.162, 0.273, 0.059, 0.031, 0.075, 0.951]	[47.453, 81.058, -44.307, 55.725, 5.782, -57.915, -4.553, 54.905, -5.086, 17.784, -26.833, -13.97]	-13.053
337.769	[0.144, 0.064, 0.133, 0.418, 0.168, 0.094, 0.53, 1.0, 0.198, 0.092, 0.207, 0.13]	[44.721, 47.64, 11.874, 68.094, 38.503, -33.027, 31.837, -11.626, -4.887, 10.725, -47.952, -12.09]	-21.169
338.025	[0.973, 0.899, 0.763, 0.21, 0.405, 0.285, 0.218, 0.176, 0.096, 0.1, 0.263, 1.0]	[44.009, 6.551, -31.281, 3.18, 25.776, -41.305, 31.047, 9.093, -32.593, 33.471, -10.131, -14.545]	-27.945
338.268	[1.0, 0.786, 0.316, 0.391, 0.468, 0.636, 0.729, 0.728, 0.683, 0.726, 0.869, 0.219]	[41.64, 107.366, -44.202, 62.967, 55.543, -46.476, -21.453, 39.528, -38.383, 10.841, 18.971, -9.389]	-25.558
338.390	[0.66, 1.0, 0.138, 0.098, 0.289, 0.227, 0.355, 0.355, 0.451, 0.463, 0.393, 0.047]	[47.169, 101.214, 31.066, 11.073, 22.527, -6.304, 10.202, -19.625, 4.618, 42.509, 21.48, -33.485]	-24.970
338.530	[0.994, 0.824, 0.084, 0.138, 0.196, 0.19, 0.44, 0.438, 0.758, 0.76, 1.0, 0.007]	[49.137, 103.657, -29.559, -10.813, 13.509, -84.422, -3.977, 16.289, 3.606, -5.505, -9.141, -31.603]	-13.809
338.681	[0.689, 1.0, 0.921, 0.729, 0.369, 0.295, 0.311, 0.302, 0.238, 0.379, 0.262, 0.64]	[46.312, 81.493, -4.856, 42.321, 52.16, -53.66, -2.726, 59.125, 9.643, 2.097, -37.001, -2.203]	-13.552
338.898	[0.617, 0.758, 1.0, 0.692, 0.465, 0.673, 0.69, 0.66, 0.631, 0.658, 0.77, 0.793]	[43.743, 62.953, 3.471, -67.261, 36.539, 16.456, 43.672, -8.397, -19.82, 56.678, -37.65, -10.044]	-21.961
339.270	[0.078, 0.202, 0.367, 1.0, 0.368, 0.066, 0.031, 0.04, 0.022, 0.302, 0.377, 0.087]	[42.381, 70.302, -39.268, 4.226, 28.295, -17.263, 1.009, -39.399, -12.356, 22.66, 0.502, -20.386]	-23.740
339.530	[0.803, 1.0, 0.045, 0.059, 0.104, 0.113, 0.159, 0.166, 0.256, 0.255, 0.493, 0.013]	[45.272, 12.674, -46.522, 55.501, -29.904, -79.223, 4.174, -25.405, 2.699, 18.91, -33.248, 4.68]	-24.059
339.636	[0.39, 1.0, 0.741, 0.77, 0.926, 0.97, 0.702, 0.724, 0.387, 0.381, 0.202, 0.025]	[40.51, 31.809, -35.805, -50.446, 49.222, -36.728, 34.604, 10.638, 13.745, -15.466, 0.914, -26.439]	-22.183
339.762	[0.974, 1.0, 0.802, 0.532, 0.282, 0.287, 0.093, 0.1, 0.117, 0.077, 0.04, 0.89]	[43.219, 99.961, -58.352, 1.74, 5.244, -28.936, 20.939, 25.401, -11.553, 5.34, 14.217, -13.453]	-19.900
340.027	[1.0, 0.946, 0.1, 0.113, 0.266, 0.267, 0.466, 0.535, 0.79, 0.707, 0.949, 0.005]	[49.317, -12.196, 33.782, 25.305, 47.421, -61.132, 37.484, 18.771, 10.442, 30.337, 4.762, -22.427]	-23.767
340.213	[0.618, 0.648, 0.554, 0.458, 0.473, 0.589, 0.355, 1.0, 0.298, 0.228, 0.22, 0.167]	[48.25, 39.725, 99.287, 9.621, 90.142, -32.049, 32.608, 2.431, 4.036, -8.807, -17.748, -26.027]	-12.961
340.363	[0.383, 1.0, 0.842, 0.547, 0.778, 0.252, 0.145, 0.457, 0.537, 0.842, 0.187, 0.161]	[48.192, 29.194, 88.359, 21.324, 78.043, -35.165, -4.54, 3.414, 11.132, -8.41, 7.051, -3.659]	-13.628
340.468	[0.921, 0.954, 0.857, 0.759, 0.618, 0.648, 0.436, 0.42, 0.406, 0.253, 0.257, 1.0]	[48.687, 17.541, 41.504, 1.363, 54.823, -23.526, -3.814, 11.491, -0.94, 2.177, -21.558, -13.186]	-13.458
340.718	[0.733, 0.398, 0.307, 0.324, 0.296, 0.53, 0.429, 0.472, 0.514, 0.769, 1.0, 0.739]	[48.136, 43.374, 20.82, 2.587, 34.897, -32.097, -9.501, -12.067, 9.72, 9.928, -26.758, -9.673]	-14.166
341.153	[1.0, 0.922, 0.325, 0.211, 0.134, 0.369, 0.215, 0.362, 0.432, 0.658, 0.796, 0.948]	[45.932, 34.177, 11.49, -26.119, 55.715, -19.363, 9.89, 39.225, -5.237, -5.477, -32.374, -13.603]	-17.596
341.493	[0.896, 0.667, 0.616, 0.474, 0.365, 0.342, 0.243, 0.278, 0.143, 0.193, 0.225, 1.0]	[46.669, 27.481, -28.147, 29.61, 34.283, 2.857, -1.215, -0.06, 13.517, 18.621, -31.831, -14.105]	-17.565
341.712	[0.826, 0.977, 0.94, 0.972, 0.817, 1.0, 0.411, 0.503, 0.318, 0.416, 0.422, 0.249]	[44.034, 78.056, -2.936, -67.058, 30.336, -28.768, -17.855, 13.53, 32.386, -3.042, -5.69, -28.608]	-19.352
341.845	[0.252, 0.81, 0.543, 0.5, 0.964, 1.0, 0.574, 0.713, 0.215, 0.16, 0.144, 0.059]	[46.993, 57.931, 45.714, -59.189, 43.746, -30.798, -12.998, 6.536, 35.371, 31.455, -2.776, -34.114]	-16.222
342.024	[0.928, 1.0, 0.743, 0.481, 0.167, 0.589, 0.192, 0.148, 0.119, 0.145, 0.096, 0.837]	[49.264, 38.79, 14.755, 17.125, 25.652, -43.094, -0.09, 14.426, 30.555, 24.941, -18.018, -35.095]	-11.852
342.280	[0.814, 0.912, 1.0, 0.835, 0.612, 0.124, 0.278, 0.326, 0.321, 0.35, 0.383, 0.495]	[45.094, 81.532, -3.329, 22.305, 38.442, -67.734, -24.174, 6.619, 9.151, 10.742, -29.109, -21.248]	-15.906
342.524	[0.97, 1.0, 0.462, 0.529, 0.364, 0.268, 0.067, 0.078, 0.051, 0.063, 0.064, 0.908]	[47.151, 76.133, -12.071, 8.624, -17.935, -53.55, -23.337, 7.577, 6.954, 16.807, -8.104, -17.784]	-18.662
342.779	[0.358, 1.0, 0.243, 0.313, 0.173, 0.153, 0.106, 0.123, 0.212, 0.227, 0.28, 0.075]	[43.976, 126.623, -51.834, -19.84, 24.444, -35.332, -10.971, -10.035, -17.421, 30.78, -19.99, -23.927]	-21.842
342.935	[0.815, 0.621, 0.72, 1.0, 0.664, 0.45, 0.508, 0.504, 0.469, 0.361, 0.249, 0.671]	[44.983, -3.675, 0.718, 6.651, 33.51, -32.258, 17.964, 23.681, 12.169, 6.581, -40.571, -8.67]	-18.261
343.156	[0.497, 0.77, 0.759, 0.923, 1.0, 0.811, 0.553, 0.563, 0.383, 0.435, 0.285, 0.015]	[42.818, 60.567, -8.535, -5.714, 27.023, -44.547, -26.691, 12.371, 16.967, 42.359, 12.995, -32.278]	-24.199
343.272	[0.9, 1.0, 0.479, 0.244, 0.109, 0.1, 0.163, 0.123, 0.128, 0.141, 0.278, 0.61]	[43.42, 62.262, -22.283, 7.257, 47.964, -31.211, -27.533, -45.209, -13.922, 45.426, -31.05, -9.315]	-19.324
343.382	[0.971, 0.373, 0.197, 0.18, 0.209, 0.32, 0.398, 0.31, 0.483, 0.664, 1.0, 0.865]	[43.04, 31.73, -2.657, 3.532, 34.94, 8.988, -6.833, -10.216, -23.326, 1.085, -20.333, -3.003]	-20.615
343.511	[1.0, 0.951, 0.27, 0.23, 0.268, 0.486, 0.272, 0.454, 0.344, 0.271, 0.579, 0.257]	[46.972, 61.634, -4.56, 36.207, 16.35, 27.11, 8.947, -3.785, 2.255, 7.93, 20.382, -15.655]	-22.372
343.655	[0.475, 0.538, 0.46, 0.431, 0.352, 1.0, 0.901, 0.221, 0.143, 0.116, 0.118, 0.479]	[48.371, 29.779, 44.241, -87.465, 65.773, -10.812, 27.514, -18.786, 10.2, 46.306, -21.533, -39.497]	-18.139
344.016	[1.0, 0.841, 0.64, 0.541, 0.33, 0.268, 0.193, 0.282, 0.747, 0.104, 0.075, 0.905]	[53.057, 52.136, 62.296, 6.605, 33.874, -33.406, 42.078, 10.426, -45.877, 2.643, 7.139, -30.442]	-9.247
344.247	[0.361, 0.119, 0.255, 0.346, 0.459, 0.202, 0.084, 0.404, 0.35, 1.0, 0.963, 0.157]	[49.057, 66.466, 80.665, 108.893, 49.954, -8.622, -27.345, -8.448, -52.434, -24.507, -36.227, -8.285]	-9.474
344.468	[0.979, 0.88, 1.0, 0.687, 0.59, 0.596, 0.323, 0.372, 0.346, 0.273, 0.189, 0.896]	[46.842, 0.874, 27.503, -30.288, 63.897, 1.437, 18.387, -13.053, -36.695, -13.595, -22.507, 0.557]	-17.843
344.689	[1.0, 0.422, 0.324, 0.148, 0.08, 0.192, 0.119, 0.168, 0.055, 0.051, 0.056, 0.515]	[46.159, -28.883, 3.954, -3.487, 69.778, -44.418, -20.835, 41.188, -4.039, -10.087, -22.179, -18.219]	-15.407
344.885	[0.415, 0.727, 1.0, 0.65, 0.567, 0.625, 0.555, 0.408, 0.359, 0.475, 0.628, 0.459]	[45.732, -29.837, 43.873, -63.543, 66.932, -32.794, 18.259, 1.406, -8.994, 8.437, -4.398, -7.068]	-18.808
345.391	[1.0, 0.528, 0.496, 0.429, 0.413, 0.384, 0.42, 0.482, 0.267, 0.291, 0.297, 0.634]	[45.26, -1.8, 33.689, -33.119, 31.159, -28.698, 29.238, 25.708, -15.485, -4.125, -24.841, -7.115]	-17.986
345.710	[0.277, 0.086, 0.102, 0.082, 0.037, 0.075, 0.405, 1.0, 0.165, 0.197, 0.385, 0.13]	[42.001, 33.341, -12.385, -19.664, 38.854, -25.686, 16.416, -9.233, -18.32, -10.114, -27.381, -1.318]	-19.312
345.971	[0.938, 0.817, 0.839, 0.281, 0.483, 0.521, 0.435, 0.394, 0.314, 0.309, 0.36, 1.0]	[43.819, 60.657, 27.677, -58.986, 13.225, -5.75, -12.62, -3.723, 33.044, 17.26, 0.204, -12.42]	-21.951
346.262	[1.0, 0.917, 0.581, 0.386, 0.408, 0.533, 0.598, 0.617, 0.552, 0.744, 0.777, 0.25]	[45.83, 86.146, 49.301, 15.826, 42.747, -30.836, -6.831, -3.401, 20.716, 11.109, 6.837, -24.51]	-15.685
346.384	[0.927, 1.0, 0.304, 0.149, 0.28, 0.284, 0.434, 0.417, 0.61, 0.655, 0.764, 0.078]	[44.744, 69.128, 44.905, 14.201, 34.451, -36.573, 16.059, -2.642, 21.614, 28.523, -4.611, -11.82]	-16.761
346.486	[0.99, 1.0, 0.769, 0.621, 0.385, 0.313, 0.235, 0.206, 0.138, 0.11, 0.102, 0.912]	[46.251, 81.15, 8.058, -11.993, 3.724, -19.0, -4.274, -2.461, 23.537, 15.391, -11.958, -22.242]	-16.586
346.767	[0.122, 0.11, 0.368, 0.67, 0.292, 1.0, 0.333, 0.039, 0.019, 0.038, 0.048, 0.083]	[51.861, 51.688, 84.16, -26.283, 87.672, 3.655, 16.59, -18.69, 24.871, 33.497, -0.779, -56.197]	-16.337
347.016	[0.397, 0.786, 1.0, 0.826, 0.24, 0.281, 0.342, 0.408, 0.11, 0.218, 0.214, 0.642]	[53.639, 55.299, 53.275, 75.644, 31.355, -28.206, 15.039, 13.075, 26.818, -1.035, -33.469, -49.398]	-8.528
