MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.046830259717391846, -0.023152438846925024, 0.041010398363170324, -0.041367500078408982, -0.023070530764080895, 0.0048581446660666827, 0.066506942544771144, -0.006596411162673759, 0.00073407763795359693, 0.02205230252570586, -0.015706588519521721, -0.014306868302178189]	0.160	130.357	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.520
[0.064037495628781305, 0.021436831856978211, 0.079089442392424283, 0.0077375157173679016, -0.031532955215327681, -0.0036875603243262493, 0.053079446128128996, -0.030602040904357641, 0.0052063272508040609, -0.0265152087389754, 0.0095932966212807294, -0.0010439389113726602]	0.101	130.612	G#	32	8	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.566
[0.089049580620993149, -0.053574815132086423, -0.039188497634871512, -0.021552963367008203, -0.00012993415400847983, 0.024480002717352321, 0.051481804378295158, -0.0024301616490843502, -0.027800288528886458, 0.022966406920090165, 0.032848084707205641, 0.053553631857421062]	0.412	130.821	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.570
[0.037358819502029024, 0.037191205211736376, -0.081201998872887426, -0.0055779023267792565, 0.0071354772943433816, 0.038345365989545674, 0.030219468326703743, 0.0067616900488268895, -0.023576360240169441, 0.024271062672567578, 0.0057389106029615833, 0.015951420709727385]	0.230	131.077	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.461
[0.16264578657949502, -0.045606210811128249, 0.13675708808280779, -0.046130556290811392, -0.021612495445876283, 0.022278609794402559, 0.028287862830981926, 0.044868167816364816, 0.0070817380936383841, 0.017492097737258586, -0.014143654782719039, 0.0067728022147353064]	0.117	131.286	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.523
[0.21668063523801315, 0.099936073879509701, 0.038316257853147087, -0.0075566693628348449, -0.013103104759573159, 0.016002412935880367, 0.0076481379461854253, 0.0026843777822598146, -0.04651833935369859, -0.010529882616175816, 0.020866424345058854, -0.037416397813435628]	0.055	131.518	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.556
[0.083409670249421058, 0.0054900387266791197, -0.036134890131798485, -0.021551600131550816, -0.021646856759949047, 0.0094754968432749775, 0.019063933510122307, -0.033180851977728992, -0.026898206904995618, 0.029296910441899759, 0.026365712233374507, 0.013192880113070828]	0.182	131.750	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.443
[0.14051541648021149, -0.068597219732600467, -0.031827490038884437, -0.042739993333875494, 0.032201099256265825, 0.037525699807873153, 0.02600936984683086, 0.036981379774839264, -0.039262296508153653, -0.013842789695041586, 0.022278441877207032, 0.045161039535618994]	0.211	131.982	A	57	9	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.561
[0.0419626327381111, -0.038879240559579191, 0.066934516464276533, -0.027474310393034794, -0.021924270619007615, -0.0067492314006653868, -0.0094837389932905889, 0.044584490146911633, 0.051214161225978307, 0.024495056692333456, 0.020700699335263844, 0.025495291238922111]	0.147	132.214	G	55	7	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.455
[0.070305658511712263, 0.064361943318025125, 0.070417719321721736, 0.0026965769739995772, -0.035566579742734757, -0.028134483590075247, 0.03890903763560561, 0.032501918335677629, -0.024753996026811612, -0.01691252612689683, -0.033011859270877845, -0.004714183445787324]	0.092	132.447	C	36	0	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.557
[-0.0048605557603489027, -0.029295074473450013, -0.018397825073207419, -0.0099444347263971302, -0.051815367756746854, 0.007539224085335766, 0.027283097235571065, 0.030748982748080318, -0.029949379288456559, 0.052096141994501674, -0.014323937476321512, 0.039958666996484586]	0.459	132.679	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.555
[0.020701371321491122, -0.054186243687097103, -0.065772723026737395, 0.0026135789600110659, 0.030564843189860601, 0.030101875123809886, 0.03066303634283727, -0.0092806148561920751, -0.04556890122269236, -0.020320374597136207, -0.016955719210184062, -0.029668944517759279]	0.200	132.911	A	57	9	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.568
[-0.0081912766908941777, 0.031490415043379245, 0.050211687560068434, -0.026742723346360627, 0.015095770305066678, 0.028203305457788978, -0.044304942940045368, 0.022302534366544044, 0.00065949605415800835, -0.037830587378177773, 0.016139474595438123, 0.017973383505518161]	0.158	133.143	E	88	4	6	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.767
[0.011619976690480796, 0.064120462210546375, 0.098822168661087256, -0.054581934853056624, -0.03268320985449355, 0.057376251720725205, 0.0036527405474764941, -0.020429935800658588, 0.0050271987945838268, -0.0060562751755905021, -0.029722793383732057, -0.012444048613175026]	0.117	133.375	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.794
[-0.012398241005685361, -0.043190398996953996, 0.035071037553739685, -0.0035250537026154539, -0.022844043377909632, 0.042195734145769305, 0.0098086071728891635, -0.040266169004844414, 0.023665728056355091, 0.037321820309699424, 0.018607256894470677, 0.017352239429558221]	0.105	133.584	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.734
[-0.055288392263739758, -0.097678284579043789, -0.08470969173580789, -0.021088477911259243, -0.0066487397619971718, 0.042633227190554179, 0.052121000648803366, -0.018208623666226071, -0.0085129160941086798, -0.0032408547620117805, -0.028869407545062651, 0.0090764793237626609]	0.293	133.840	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.455
[0.046338828329929832, -0.022649281068287768, 0.12206442329872223, -0.025371710369113717, -0.047860083095375608, 0.021343515727562715, 0.02158364073385741, 0.0016999491088959321, 0.0087263375728713257, -0.019501543683641022, 0.010116167144010332, 0.024955269184160574]	0.141	134.049	F#	30	6	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.573
[0.15759536994978196, -0.0088954126047326096, 0.13913851034594543, -0.0071807401911280801, 0.0062405567592343468, -0.01405363685389562, 0.0041743272787566925, -0.032580651046019593, 0.0086885080871685876, -0.0081609034377072287, -0.020065145412883765, 0.013037440516409845]	0.111	134.281	A	81	9	5	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.482
[0.010010738103115677, -0.019715702954129149, 0.047450322999798504, -0.051216778588822676, -0.036138577684386733, -0.012860386168786255, 0.060830610170199154, 0.00010739438731062469, 0.0055421244916005648, -0.017062286240796559, 0.057374212624384115, 0.033965349196490878]	0.415	134.513	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.549
[0.061364405697860315, 0.0027599677060421838, 0.0039618522455399825, -0.032339641873894535, -0.0032379349045734856, 0.062183935726659978, 0.060126079549970367, 0.011318120472947625, -0.032148133886674889, 0.009614687424290164, -0.0019126518022396417, 0.023462677062978762]	0.248	134.745	C	36	0	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.559
[0.060060951128211811, 0.025950098630389554, 0.0030368880826088934, -0.041337413817339415, -0.032312069139963429, -0.0037745635120421586, -0.044043282012962343, 0.029572006514449068, -0.0081473247897757613, -0.030921078725535591, 0.016032758577612948, 0.038553183194156751]	0.054	135.001	G	31	7	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.573
[0.056189515390535863, 0.058875907130555211, 0.094442258746895227, -0.010605889873982064, -0.041385435079378613, -0.015810810046055848, 0.066874963671844229, -0.0013319444674118842, -0.04069236344794145, -0.031921492672452985, 0.027710935217942843, -0.0069223035687866405]	0.106	135.210	G#	32	8	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.583
[0.11115087165513442, -0.065779572356073249, 0.047455526230756134, -0.055413195384865457, -0.076015667696176459, -0.00034468801053970632, 0.084326334093904817, 0.03933118408767499, -0.019913282343065868, 0.032182534786511681, 0.024164418547056359, 0.0061980760599114875]	0.137	135.442	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.424
[0.016146424519862212, -0.12242347102329028, -0.078742468251442599, -0.063740672210383376, 0.021128187838944278, 0.045762655806297105, 0.012962585254710408, 0.0054451880197848987, -0.062018691412419752, -0.018679183483978862, -0.023132145658091224, 0.0092450171237335021]	0.284	135.674	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.447
[0.029043222958106362, -0.044386849182762068, 0.13147043502778349, -0.011417771206178139, -0.0098977226050926889, 0.0021674263876229052, 0.061171043532982187, -0.014705180362873748, 0.011333269305627136, -0.017479629959141946, 0.0057771584154818331, -0.0084931139786018541]	0.146	135.906	G#	32	8	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.517
[0.095394410521004433, 0.013851115830058786, 0.045668289542081152, -0.019022858561472698, 0.0027764537337290588, 0.012022212319319827, 0.010983265097795309, -0.026952613826489079, -0.0074852722347333537, 0.0261611313926026, -0.0023952782611842364, -0.0029217353238429186]	0.115	136.139	C	36	0	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.462
[-0.016890716555939149, -0.031699277336464569, -0.030494850218157482, 0.0029019913763646712, -0.012375601237679095, 0.0012396364773098625, -0.0032175402217832902, -0.021034510595582995, 0.01845937073451364, 0.017819133932573204, 0.015202850752863411, -0.0084323105885356821]	0.464	136.371	A	57	9	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.575
[0.040685872385910989, -0.095071741693769793, -0.014523261495851045, -0.035474735314452902, 0.021137577278010578, 0.026038666477533005, -0.0016225923477876491, -0.025092827601674309, -0.022827840688780895, -0.028043351927563926, -0.01934255332768119, -0.027758623009591268]	0.178	136.603	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.681
[0.050946130616025938, -0.038597747106668454, 0.03684640368594503, 0.027479839500236785, 0.0027084621541631146, 0.010995972593587098, 0.012767861821237967, -0.0010897061287023558, -0.0079808828258499526, 0.042194002485672802, 0.0064953954251172098, -0.0098860041879132807]	0.125	136.835	D	50	2	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.589
[0.074475596660889348, 0.029586036123299866, 0.062586830841240004, -0.027739903546536514, -0.017397424773936288, 0.0081592392638230125, 0.012623743399144433, -0.018367929106646721, -0.011245800083098858, 0.0017338655626928136, 0.0032580961226934377, -0.0077405056512085159]	0.168	137.067	D	86	2	6	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.728
[-0.051008258456691102, 0.037007919305090592, -0.0010724898832732174, -0.043080630448600339, -0.026621901393869284, -0.016260060783751858, 0.047729918492760308, -0.028964988791467552, 0.02142208824396883, 0.0093980193011056201, 0.068505257516109377, 0.050297152315449331]	0.166	137.276	A	33	9	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.581
[0.0065010343062810597, 0.042692654309140592, -0.031669361203271101, 0.044892734120748554, 0.030148135448363315, -0.052283012550228491, 0.078010838554816719, 0.0033648762967536192, -0.041171785341198128, 0.055407301459605984, -0.034025977403593193, 0.0039643962031776329]	0.281	137.509	F	29	5	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.541
[-0.049985600586580824, -0.047372237005489724, -0.14866257645522682, -0.056138898505231412, -0.048524321195213896, 0.020978180646035908, 0.042612133481327467, -0.00034473584854531185, -0.061561549986399566, -0.0069539681247731263, -0.028018412464939347, 0.014453887725145704]	0.295	137.532	B	59	11	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.468
[0.12686332996924002, 0.016500770060826831, 0.076363771640310468, -0.038697211570471665, -0.05249307301060787, 0.017524554620111526, -0.0008756336831392778, -0.0063931495719999403, -0.01818106798839739, 0.058430695679338854, -0.0074385352781787747, -0.0010183269074163571]	0.381	137.741	G	43	7	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.472
[0.026634785719194521, 0.008946892401306368, 0.023200704347964, -0.049508021763506702, -0.010074339601571987, -0.00091475147669553179, 0.057342192480350059, 0.01169875145235231, 0.039348743906523938, -0.010151562664300255, 0.016018225153148363, 0.019277353082225727]	0.160	137.810	E	88	4	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.655
[0.026052560352894015, 0.030389609508454266, 0.041992675236861426, 0.014938002038742048, 0.019930736045466076, -0.016696905583509183, 0.0051106667079317061, -0.026073912217271879, 0.0052190794832438275, 0.00071232332124764996, -0.018676806760513674, 0.029062885209219978]	0.158	137.996	E	76	4	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.535
[-0.1147311220163071, -0.16547411958940356, 0.018757036637966386, -0.016855556297141697, -0.046345363551590087, 0.0022507296152574669, 0.068602249304261481, -0.066896852676432514, -0.014983304101052192, -0.060193497084784421, 0.01094573447139892, 0.11470742680372406]	0.337	138.205	E	76	4	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.547
[-0.04904692923561333, -0.025224674135048673, 0.045027773218374298, -0.01464907631975485, -0.026024906024208358, 0.012758845263392561, 0.015721857283543587, 0.0096203657839496557, 0.023415908448652007, 0.030457024001886421, 0.010849720731872965, 0.032526511952842847]	0.458	138.228	E	76	4	5	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.515
[0.042227431276166398, -0.17973805892328445, -0.12512275755324459, -0.092829314901232723, 0.03661752821492463, 0.083142230525041008, 0.053366450342962113, 0.0075669385327866703, -0.035924004100356489, 0.0037920189653179595, -0.019182614141749311, -0.0049358959915355534]	0.326	138.437	D	62	2	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.714
[0.023409087800263757, -0.024179329745561903, -0.024217266968573042, 0.0046261957611102014, 0.0080720900200526614, 0.029412215447436652, 0.02157415739300798, -0.022003615172972738, -0.016801892279725925, -0.021382460523304673, -0.01415264555380542, 0.012225307224494846]	0.251	138.461	F	29	5	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.542
[0.011841397458148903, 0.037823450799337785, -0.0021024997115220881, -0.035725454453411867, -0.015014918161352116, -0.033047236254173294, 0.0011838322281355338, -0.042332033509789202, 0.0049585421099773699, 0.0051547035330579485, 0.0025269797160582782, 0.030686072992505694]	0.108	138.693	G	31	7	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.591
[-0.0036243082090773081, 0.076288425356344988, 0.024142142494402514, 0.015515088815204576, 0.00088762961825732969, -0.0157857286133768, 0.0011653914401613644, -0.021280951026365697, 0.007967339710159926, 0.014504943424891588, 0.00013888879610125866, -0.028477155050678764]	0.192	138.902	G	55	7	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.650
[0.0030148985929999406, 0.005359588268128576, 0.0017044792960121265, -0.031164104155772736, -0.0047716436732281146, -0.029802972222265391, 0.011746758756612375, 0.00046114798838839264, 0.0085119226499474118, 0.045812309345755975, -0.0018723852380452591, 0.0075257037122629178]	0.190	139.134	G	55	7	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.542
[-0.011696929970911161, -0.082365726641082604, -0.11112986705519648, -0.044505271226298673, 0.054870701466223165, 0.031639666853841675, 0.029781356498086067, 0.00089548231119687032, 0.01693841815291176, -0.030843825987527888, -0.011767920167389942, 0.02920073375027233]	0.318	139.366	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.446
[-0.013864795019579806, 0.010325796735615978, 0.0074673733534715864, -0.046975445455006676, -0.0071520205956226409, -0.034102399591236336, 0.029839540562297352, -0.020820385803777708, 0.022611960965636779, 0.0048456496166675266, -0.010832583498634158, -0.0010475761774647217]	0.214	139.598	E	52	4	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.622
[0.0065955570294287036, 0.054289225342595233, 0.068189125485839788, 0.016232044168363973, 0.00034574744226352028, -0.040275263882733676, 0.028987314880975772, 0.0021581002142714548, -0.024640569814819401, -0.0072168167025466667, 0.026323945865076512, -0.0086618886574847623]	0.180	139.831	G	79	7	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.588
[0.0041934843326378842, -0.071960501594589041, 0.03360241321000116, -0.0091127398683561803, 0.0035501156304265924, -0.040609034109621731, 0.029144173220136609, 0.008194980139382059, 0.0054095118670531607, 0.0032515681338099438, -0.019777337825692784, 0.014677810865860844]	0.438	140.063	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.530
[0.045409359309707478, -0.097029109775494948, -0.046047507040254704, 0.010629614280792447, 0.038814802970017791, 0.01414333851022833, 0.034241516702578273, -0.015138833086675301, -0.01134448485706341, -0.042776061446352674, -0.0087875726839163025, -0.021308506123634632]	0.212	140.295	D#	27	3	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.570
[0.070473875098670424, -0.010046386003392803, 0.013144255030318493, 0.034922941289831887, -0.018902684806545375, -0.01317670355762943, 0.007310793153996604, 0.0090388734985927758, -0.022621798813543231, 0.00029056525903339701, 0.020137209326898321, 0.0061293384596301567]	0.110	140.527	G#	32	8	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.571
[0.090118204721054362, 0.047037703873379917, 0.058523380012066244, -0.021001920577089415, -0.012725193678414827, -0.029733532684590738, 0.039796251428628276, -0.0034235905182651801, 0.0081473564981011711, -0.047571610251959093, 0.029691997281168548, -0.051960276066314391]	0.192	140.759	G#	104	8	7	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.669
[-0.018916337357653381, -0.017833568375890174, -0.0071575555546394779, 0.01404299560959891, -0.00053130444142031753, 0.020725317179731542, 0.0011873985118321503, 0.0073951694494985773, -0.011035658234421276, 0.016077204127197642, 0.046213821755708491, 0.030242381958705659]	0.207	140.968	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.535
[0.0093476710663085681, 0.0092766474216211346, -0.066403981873589132, -0.054119261982471432, -0.024581159177579155, 0.013301307339964208, 0.020900805069721706, -0.0059379168597826024, -0.031317006887334915, 0.025728974195836855, 0.031964821698720169, 0.036342265661418391]	0.215	141.224	G	43	7	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.632
[0.013412631551701188, -0.028215302026239095, -0.0036551176708186418, 0.033034706157365659, 0.0061191437950401393, -0.01886994496802934, 0.021071408862784614, -0.0057453277886971334, 0.0044694425471100687, 0.018912804772268952, 0.037924495741887818, 0.026937723729048565]	0.178	141.433	A#	46	10	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.513
[0.093958332860742469, 0.0017902369355128204, 0.073206796034290589, -0.0015257258042272158, 0.020993264594750618, 0.013643438318114166, 0.0017613615948136286, -0.028779177203988319, 0.0045814481158571348, 0.0037283010080934598, -0.022941229992154331, 0.0033981945559942378]	0.081	141.688	G#	32	8	1	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.580
[0.049752422871217998, -0.093647948288579322, 0.035959519714521396, -0.04102817173608185, -0.006230159194278764, -0.029304900231479362, 0.044824010590444253, 0.049170398380170038, -0.013084898497366397, 0.0077217819683655575, 0.029092106890236218, 0.052653159524722284]	0.384	141.897	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.597
[0.039422772084354331, -0.029802280851196083, 0.019166977484866846, -0.019990834356649917, -0.011719504948215179, 0.031615688881725543, 0.037649843729297229, -0.0021364180722624102, -0.04392499362928208, -0.0537786750405033, -0.018342142402994047, 8.1784428960701935e-05]	0.237	142.129	C	48	0	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.487
[0.086446243766768252, 0.10380306486439979, -0.036914876263006831, -0.0032447396685052754, -0.080478036415285392, -0.065485155097323444, 0.0054871695281583262, 0.048936944264751196, -0.011886641200356067, -0.00043672568483331316, -0.014384567091388165, 0.020073184089468895]	0.062	142.385	G	31	7	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.573
