time	chroma	timbre	dB
213.031	[0.004, 0.007, 0.011, 0.072, 0.009, 0.033, 0.133, 0.146, 1.0, 0.081, 0.008, 0.009]	[45.884, 81.52, -8.628, 37.724, -47.622, -12.674, -6.822, -2.166, -30.658, 6.877, -33.309, -2.059]	-15.207
213.484	[0.012, 0.01, 0.008, 0.057, 0.021, 0.029, 0.069, 0.243, 1.0, 0.192, 0.019, 0.012]	[43.88, 132.737, -16.22, -45.111, -52.834, -12.495, 9.46, 10.876, -50.467, -21.191, 11.252, 11.961]	-23.194
213.692	[0.021, 0.033, 0.047, 0.415, 0.269, 0.201, 0.288, 0.428, 1.0, 0.062, 0.022, 0.017]	[46.113, 14.8, -16.931, 37.735, 38.768, 5.259, -6.161, -33.856, -17.491, 26.533, -46.312, 19.745]	-16.085
214.228	[0.006, 0.004, 0.072, 1.0, 0.019, 0.009, 0.033, 0.059, 0.107, 0.015, 0.012, 0.007]	[41.731, -100.113, -23.481, -51.881, 25.947, -23.211, -45.972, -35.935, -23.222, -7.214, 7.861, 2.885]	-22.030
214.472	[0.012, 0.02, 0.13, 1.0, 0.043, 0.019, 0.047, 0.246, 0.15, 0.024, 0.06, 0.013]	[46.252, -9.272, 16.498, -7.719, 17.383, -12.364, -23.717, 84.859, -22.256, -26.253, 24.02, 17.909]	-18.068
215.272	[0.03, 0.033, 0.078, 1.0, 0.338, 0.104, 0.097, 0.081, 0.638, 0.043, 0.073, 0.051]	[45.566, -15.152, -26.034, 41.432, 41.701, -5.264, -32.867, -10.894, -30.049, 24.408, -4.088, 30.591]	-19.646
215.667	[0.014, 0.044, 0.031, 0.385, 0.092, 0.065, 1.0, 0.169, 0.572, 0.061, 0.04, 0.016]	[40.228, -61.524, 12.749, -98.081, 39.127, -28.982, -46.672, 27.514, -10.325, 7.347, 7.775, -7.004]	-23.339
215.934	[0.037, 0.073, 0.032, 0.099, 0.038, 0.3, 1.0, 0.226, 0.32, 0.098, 0.023, 0.015]	[42.626, -15.456, -17.098, -20.44, 37.588, -36.974, -72.475, -0.68, -5.099, 9.919, 7.356, 2.788]	-20.560
216.031	[0.004, 0.062, 0.008, 0.022, 0.031, 0.213, 1.0, 0.09, 0.04, 0.004, 0.003, 0.002]	[43.1, -30.228, -44.553, -20.809, 24.73, -14.447, -30.922, -33.168, -11.754, 11.215, -20.952, -1.778]	-18.889
216.488	[0.01, 0.059, 0.045, 1.0, 0.122, 0.257, 0.654, 0.104, 0.118, 0.019, 0.017, 0.007]	[41.728, -49.418, -34.284, -49.029, 14.278, -9.376, -43.596, -14.92, -17.857, 14.405, -1.241, -1.05]	-22.140
216.736	[0.155, 0.216, 0.287, 1.0, 0.112, 0.132, 0.177, 0.159, 0.126, 0.099, 0.062, 0.038]	[46.406, -16.525, -37.852, -27.627, 31.028, 0.223, -51.377, -28.592, -21.636, -20.931, -5.695, -0.651]	-19.682
216.875	[0.016, 0.156, 0.176, 1.0, 0.166, 0.147, 0.253, 0.145, 0.052, 0.055, 0.045, 0.007]	[44.432, -48.095, -11.436, -46.09, 23.994, -22.759, -52.715, -16.372, -43.464, -14.816, -2.178, -12.962]	-16.788
217.038	[0.012, 0.078, 0.125, 1.0, 0.048, 0.041, 0.098, 0.061, 0.019, 0.016, 0.084, 0.006]	[45.23, -74.207, 11.382, -49.929, 33.563, -21.48, -19.34, -20.473, -35.644, -13.186, 2.588, 14.086]	-16.425
217.240	[0.072, 0.391, 0.387, 1.0, 0.077, 0.06, 0.597, 0.311, 0.088, 0.082, 0.28, 0.025]	[46.072, -39.298, 51.123, 6.645, 34.014, -51.744, -5.786, -23.52, -37.959, 2.206, -9.062, 13.59]	-15.732
217.495	[0.018, 1.0, 0.045, 0.139, 0.014, 0.071, 0.056, 0.012, 0.041, 0.008, 0.013, 0.01]	[47.419, 36.5, -29.069, 48.57, -12.283, -7.153, -33.837, 19.319, 12.392, -11.475, -2.343, 7.937]	-16.827
218.238	[0.057, 0.691, 0.103, 0.141, 0.058, 0.19, 1.0, 0.32, 0.234, 0.034, 0.057, 0.036]	[42.892, 52.234, -63.411, 27.089, 6.303, 9.36, -31.246, -16.505, 12.871, -11.357, -9.937, 3.464]	-20.920
218.733	[0.093, 0.539, 0.149, 0.057, 0.042, 0.137, 1.0, 0.144, 0.081, 0.014, 0.035, 0.012]	[39.155, 85.556, -61.877, -54.525, -21.574, -23.309, -52.363, -14.074, -6.214, -6.372, -6.145, -13.301]	-25.179
219.005	[0.009, 0.102, 0.029, 0.039, 0.034, 0.194, 1.0, 0.252, 0.047, 0.006, 0.007, 0.003]	[41.919, 35.431, -62.461, -25.245, -27.024, 34.912, -27.542, -24.564, -34.772, 3.854, -23.054, -9.417]	-23.003
219.479	[0.007, 0.062, 0.011, 0.023, 0.01, 0.236, 1.0, 0.086, 0.019, 0.004, 0.009, 0.005]	[40.094, 73.697, -48.008, -40.092, -67.495, -21.549, -10.542, -1.429, -51.658, -5.425, -11.523, -7.488]	-24.415
219.752	[0.011, 0.102, 0.067, 0.06, 0.021, 0.212, 1.0, 0.254, 0.015, 0.011, 0.019, 0.01]	[38.429, 102.119, -57.03, 49.569, -42.303, -10.044, -24.328, -21.441, -30.721, -4.683, -43.319, 0.225]	-22.083
220.227	[0.09, 0.385, 0.102, 0.222, 0.087, 0.237, 1.0, 0.748, 0.294, 0.088, 0.155, 0.062]	[39.341, 111.824, -14.129, -14.548, -8.48, 22.474, -7.108, 23.028, 2.296, 38.608, 4.228, -18.081]	-31.757
220.526	[0.053, 1.0, 0.074, 0.022, 0.013, 0.056, 0.175, 0.046, 0.077, 0.022, 0.009, 0.02]	[46.364, 95.513, -40.916, 18.3, -71.637, 3.784, -25.634, -9.727, -43.102, 28.74, -14.719, 0.016]	-24.518
221.008	[0.203, 1.0, 0.381, 0.025, 0.018, 0.064, 0.155, 0.086, 0.125, 0.015, 0.029, 0.018]	[39.617, 88.328, -26.557, -0.108, -69.603, -22.356, -21.141, 12.318, -52.397, -13.95, -8.987, 3.304]	-22.084
221.268	[0.483, 1.0, 0.199, 0.046, 0.058, 0.296, 0.586, 0.222, 0.095, 0.045, 0.056, 0.118]	[43.022, 74.439, -22.21, -51.68, -21.545, 22.27, -20.34, -11.835, -41.352, 42.447, 19.486, -7.375]	-25.298
221.472	[0.029, 0.623, 0.032, 0.015, 0.019, 0.136, 1.0, 0.147, 0.043, 0.13, 0.144, 0.085]	[45.415, 117.928, -54.665, -29.379, -9.002, 1.03, -79.321, 3.797, 10.402, 17.973, -33.623, -8.609]	-17.246
222.028	[0.038, 0.081, 0.062, 0.243, 1.0, 0.286, 0.234, 0.073, 0.356, 0.439, 0.063, 0.229]	[46.68, 67.773, -4.584, 1.753, 2.681, 37.769, 4.722, -41.163, -13.927, 10.201, 19.748, -25.339]	-27.885
222.520	[0.209, 0.155, 0.082, 0.376, 1.0, 0.442, 0.331, 0.589, 0.943, 0.682, 0.07, 0.786]	[43.964, 79.728, -21.69, -13.736, -27.845, -26.221, -37.934, 6.998, -10.366, 3.357, -5.664, -5.742]	-17.524
222.784	[0.041, 0.032, 0.052, 0.426, 1.0, 0.446, 0.261, 0.24, 0.198, 0.09, 0.048, 0.214]	[41.594, 71.053, -43.327, 49.09, -20.405, -39.483, -32.424, -31.564, -25.539, 3.899, -20.556, -0.719]	-19.332
223.219	[0.14, 0.115, 0.107, 0.325, 1.0, 0.293, 0.514, 0.285, 0.246, 0.132, 0.072, 0.354]	[37.999, 72.754, -1.129, -49.172, 2.142, 16.975, 12.298, 22.718, -3.141, -18.749, -6.155, 8.249]	-27.362
223.475	[0.069, 0.023, 0.019, 0.026, 0.055, 0.188, 0.082, 0.03, 0.069, 0.025, 0.055, 1.0]	[39.571, 33.677, -25.344, -56.564, -30.348, 8.067, 7.075, -41.96, -24.303, 8.347, -54.224, 32.616]	-23.798
224.004	[0.915, 0.828, 0.074, 0.042, 0.097, 0.083, 0.091, 0.065, 0.211, 0.182, 0.394, 1.0]	[44.6, 34.505, -56.143, -63.852, -24.192, -12.027, -40.055, -14.917, -15.949, 11.057, 17.166, -12.336]	-25.097
224.147	[0.222, 0.583, 0.059, 0.048, 0.059, 0.109, 0.33, 0.54, 0.428, 0.058, 0.102, 1.0]	[44.73, -11.388, -36.836, 9.53, -5.942, -10.752, -25.826, 18.427, -25.713, -13.043, -45.538, 19.848]	-14.612
224.758	[0.432, 0.047, 0.011, 0.028, 0.071, 0.038, 0.246, 0.484, 0.254, 0.013, 0.026, 1.0]	[39.988, 119.072, -49.448, -61.422, -51.595, -3.663, -23.95, 0.75, -27.354, -0.224, 15.11, -10.887]	-26.556
225.025	[0.569, 0.728, 0.284, 0.403, 1.0, 0.301, 0.479, 0.142, 0.315, 0.069, 0.102, 0.871]	[45.092, 127.37, -22.113, -7.485, -9.796, -3.658, -9.193, 1.493, -24.249, 15.895, -17.018, -7.316]	-19.770
225.372	[0.052, 0.14, 0.684, 0.355, 1.0, 0.257, 0.085, 0.113, 0.087, 0.061, 0.024, 0.201]	[43.277, 20.197, -5.471, -69.329, -0.184, 3.264, -21.306, 2.952, -15.215, 17.075, -27.048, 23.589]	-21.277
225.779	[0.602, 1.0, 0.943, 0.748, 0.748, 0.606, 0.433, 0.523, 0.391, 0.163, 0.189, 0.17]	[44.647, 86.91, -34.675, 4.603, -5.717, -18.578, -2.814, -18.867, -35.324, 2.009, 8.563, -9.866]	-19.505
225.878	[0.043, 1.0, 0.156, 0.051, 0.22, 0.121, 0.021, 0.012, 0.24, 0.023, 0.011, 0.096]	[45.113, -28.67, 22.091, 2.072, 39.453, -9.005, 7.482, 3.755, -51.488, -4.487, -21.369, 27.087]	-17.888
226.245	[0.057, 0.204, 0.304, 1.0, 0.288, 0.078, 0.08, 0.079, 0.123, 0.027, 0.067, 0.166]	[44.938, 13.871, -35.201, 4.421, 63.97, -21.204, -22.006, -42.313, 7.015, -14.405, 16.496, 47.035]	-20.887
226.533	[0.077, 0.037, 0.079, 0.227, 0.069, 0.148, 0.063, 0.015, 0.078, 0.028, 0.077, 1.0]	[43.654, -49.421, -60.671, 16.543, 22.774, -38.095, -8.293, -38.486, -13.906, 15.558, -9.763, 0.078]	-19.859
226.984	[0.181, 0.03, 0.097, 0.415, 0.04, 0.019, 0.063, 0.035, 0.04, 0.015, 0.089, 1.0]	[41.29, -81.112, -44.414, -26.643, 46.681, -19.701, 1.08, 8.626, 12.145, -31.599, 2.139, 16.544]	-21.260
227.271	[0.077, 0.072, 0.146, 1.0, 0.861, 0.283, 0.055, 0.032, 0.069, 0.014, 0.038, 0.199]	[44.183, 2.852, -62.59, 8.865, 22.293, 17.269, -34.136, -51.172, -13.52, -20.584, 7.086, -2.898]	-21.286
227.694	[0.159, 0.142, 0.706, 0.857, 1.0, 0.375, 0.543, 0.446, 0.325, 0.039, 0.053, 0.549]	[42.623, 3.932, -5.845, -100.785, 3.657, -18.905, -45.441, 51.539, -7.173, -10.01, 18.317, 5.018]	-21.980
228.038	[1.0, 0.522, 0.376, 0.504, 0.482, 0.542, 0.707, 0.406, 0.614, 0.57, 0.768, 0.832]	[46.259, 57.503, -16.724, -18.852, -23.207, -31.662, -23.73, -9.764, -6.623, 12.433, -14.841, -14.821]	-17.166
228.187	[0.148, 0.016, 0.016, 0.054, 0.028, 0.026, 0.127, 0.033, 0.014, 0.005, 0.043, 1.0]	[45.002, 30.63, -18.88, -31.667, -17.58, -29.808, 7.234, -20.693, -4.136, -0.339, -13.364, -6.646]	-15.830
228.521	[1.0, 0.207, 0.147, 0.149, 0.128, 0.197, 0.276, 0.193, 0.174, 0.153, 0.251, 1.0]	[45.371, 45.871, -18.577, -43.645, -39.84, -36.979, -6.08, 8.982, 7.426, -2.471, -4.04, -13.824]	-17.605
228.623	[0.674, 0.154, 0.116, 0.149, 0.123, 0.128, 0.128, 0.062, 0.09, 0.069, 0.279, 1.0]	[47.036, 139.936, -35.99, -61.306, -49.012, -31.286, -31.978, 14.148, 10.507, 3.341, -0.025, 6.349]	-15.312
228.792	[0.2, 0.049, 0.061, 0.129, 0.048, 0.08, 0.466, 1.0, 0.649, 0.077, 0.059, 0.468]	[47.153, 121.93, -31.552, 3.178, -38.34, -24.25, -8.877, -23.831, -5.509, 17.282, -34.376, 11.409]	-14.181
228.989	[0.49, 0.092, 0.044, 0.063, 0.038, 0.018, 0.045, 0.909, 1.0, 0.145, 0.387, 0.231]	[42.659, 24.783, -12.286, -48.08, -42.141, -22.841, -34.499, -24.589, -23.733, 19.048, -7.348, 5.169]	-19.447
229.159	[0.169, 0.03, 0.028, 0.083, 0.058, 0.062, 0.169, 0.171, 1.0, 0.855, 0.058, 0.398]	[45.704, 13.262, -22.466, -46.29, -35.465, -9.181, -44.478, -4.817, -12.717, -8.481, -1.11, -4.219]	-16.806
229.471	[0.048, 0.177, 0.058, 0.076, 0.114, 0.204, 1.0, 0.538, 0.162, 0.064, 0.08, 0.297]	[45.562, 53.01, 28.751, -30.975, -10.954, -18.009, -42.53, -0.184, -3.168, 7.191, -18.442, -4.938]	-16.165
229.982	[0.317, 0.281, 0.09, 0.232, 0.082, 0.215, 1.0, 0.332, 0.275, 0.113, 0.054, 0.781]	[42.03, 30.424, -14.605, -6.215, -2.032, -4.024, -34.491, -2.422, 1.055, -22.089, -18.502, -13.829]	-20.128
230.268	[0.013, 0.201, 0.047, 0.02, 0.019, 0.163, 1.0, 0.253, 0.056, 0.021, 0.015, 0.032]	[41.262, 58.324, -57.361, 40.031, -30.755, 7.844, -21.065, -14.828, -32.928, -9.111, -15.923, -13.218]	-23.534
230.726	[0.054, 0.295, 0.052, 0.079, 0.036, 0.216, 1.0, 0.679, 0.262, 0.038, 0.177, 0.25]	[42.716, 102.895, -17.558, -108.212, -10.146, 43.861, -10.307, -12.025, 10.901, -47.665, 12.823, -26.965]	-25.794
231.027	[0.085, 0.056, 0.037, 0.048, 0.069, 0.063, 0.164, 0.132, 0.066, 0.068, 0.068, 1.0]	[46.343, 33.312, -65.755, 30.773, -6.567, -10.573, -34.068, -15.99, -9.589, 5.582, -29.7, -12.897]	-14.910
231.507	[0.215, 0.018, 0.012, 0.034, 0.012, 0.023, 0.137, 0.245, 0.124, 0.008, 0.059, 1.0]	[44.682, 109.777, -55.04, -70.545, -60.083, 0.053, -35.409, 15.107, -32.309, -11.349, 15.522, -23.659]	-22.724
231.774	[0.162, 0.115, 0.131, 0.133, 0.076, 0.125, 0.195, 1.0, 0.397, 0.037, 0.07, 0.643]	[44.52, 82.712, -51.82, 19.418, -22.16, -15.627, -26.18, -33.173, -24.749, -2.087, -19.907, 12.162]	-15.244
232.201	[0.237, 0.057, 0.069, 0.208, 0.066, 0.144, 0.364, 1.0, 0.548, 0.07, 0.065, 0.59]	[43.411, 107.875, -30.932, -50.993, -21.336, -24.798, -35.519, -6.917, -12.631, 25.839, 9.171, 18.294]	-23.824
232.485	[0.205, 0.058, 0.057, 0.137, 0.141, 0.139, 0.372, 0.141, 0.166, 0.044, 0.109, 1.0]	[43.587, 89.284, -11.894, -13.356, -38.791, -5.943, -17.013, -30.455, -22.361, 1.852, -33.597, 23.136]	-17.059
232.954	[0.34, 0.044, 0.057, 0.175, 0.089, 0.165, 0.31, 0.394, 0.116, 0.029, 0.072, 1.0]	[40.592, 109.709, 1.575, -94.229, -50.525, -17.677, 0.689, 41.34, -26.397, -22.174, 1.993, 6.275]	-22.805
233.280	[0.777, 0.077, 0.059, 0.119, 0.03, 0.078, 0.537, 0.17, 0.174, 0.033, 0.07, 1.0]	[43.441, 106.37, -39.395, 56.008, -26.432, -20.091, -8.757, -22.044, -29.333, 9.13, -14.606, 4.306]	-17.337
233.738	[1.0, 0.387, 0.046, 0.107, 0.096, 0.308, 0.516, 0.147, 0.102, 0.028, 0.053, 0.68]	[41.241, 121.467, 2.772, -90.196, -37.197, 12.969, -18.98, 13.8, -18.287, -25.119, 19.08, -17.826]	-25.671
233.964	[0.075, 0.062, 0.065, 0.095, 0.068, 0.122, 0.455, 0.855, 1.0, 0.097, 0.049, 0.106]	[46.566, 78.512, 15.05, -38.793, -25.03, 1.62, -9.775, -81.921, -28.093, 21.214, -41.66, 14.071]	-15.485
234.488	[0.151, 0.063, 0.032, 0.1, 0.037, 0.058, 0.339, 0.21, 1.0, 0.074, 0.023, 0.098]	[43.75, -28.936, 18.259, -19.123, 17.962, -27.17, 0.02, 3.218, -20.342, -0.533, -2.48, -8.118]	-18.267
234.708	[0.175, 0.132, 0.096, 0.203, 0.123, 0.118, 0.239, 0.409, 1.0, 0.405, 0.1, 0.098]	[44.857, 5.981, 8.388, -29.896, 12.189, -14.326, 12.37, 18.91, -19.428, -16.267, -16.391, 12.743]	-17.609
234.929	[0.018, 0.013, 0.009, 0.097, 0.012, 0.009, 0.06, 0.076, 1.0, 0.207, 0.025, 0.016]	[44.694, 10.866, -14.473, -21.935, -2.433, -34.002, -16.76, 14.577, -1.162, 1.892, -6.559, 18.416]	-17.051
235.241	[0.02, 0.016, 0.017, 0.074, 0.014, 0.047, 0.164, 0.172, 1.0, 0.515, 0.049, 0.027]	[43.466, 62.822, -14.093, -33.04, -20.044, -28.642, -39.478, 3.217, -10.043, 8.261, -9.694, 3.456]	-18.348
235.514	[0.014, 0.026, 0.084, 1.0, 0.122, 0.071, 0.223, 0.055, 0.241, 0.113, 0.066, 0.013]	[42.909, 46.096, -48.282, 18.829, -29.494, -13.574, -35.092, -12.433, -17.04, 6.779, -12.618, -7.91]	-20.477
235.983	[0.051, 0.084, 0.13, 1.0, 0.251, 0.035, 0.105, 0.367, 0.435, 0.066, 0.121, 0.053]	[42.11, 97.728, -17.77, -48.004, -18.313, 20.019, -24.189, 12.798, -8.032, -11.447, 13.11, -20.27]	-24.971
236.269	[0.033, 0.077, 0.168, 1.0, 0.175, 0.165, 0.208, 0.492, 0.682, 0.064, 0.067, 0.033]	[43.06, 108.409, -42.815, 42.478, -15.422, -3.477, -15.503, -18.444, -24.398, -10.671, -20.219, 2.137]	-18.441
236.687	[0.021, 0.051, 0.021, 0.316, 0.093, 0.032, 1.0, 0.426, 0.187, 0.019, 0.04, 0.03]	[46.515, 41.478, -0.321, -55.511, -1.434, 9.722, 11.594, 14.933, -20.612, 4.476, 5.152, 12.416]	-24.871
237.036	[0.109, 0.225, 0.17, 0.249, 0.123, 0.119, 1.0, 0.598, 0.493, 0.321, 0.088, 0.025]	[47.213, 41.484, -46.709, -31.842, -30.334, -29.223, -36.304, -15.589, -1.687, 10.607, -3.857, 5.265]	-13.552
237.187	[0.014, 0.009, 0.008, 0.092, 0.042, 0.052, 0.132, 0.239, 1.0, 0.214, 0.015, 0.013]	[44.649, 0.607, -39.165, 0.255, -19.932, -23.64, -24.228, -9.233, -9.42, 3.84, -14.59, 15.48]	-15.694
237.401	[0.017, 0.024, 0.019, 0.215, 0.037, 0.018, 0.09, 0.109, 1.0, 0.057, 0.062, 0.031]	[43.546, 142.933, -51.44, -57.017, -3.946, -4.484, -16.836, -3.144, -4.008, -44.419, -6.098, -0.844]	-20.746
237.766	[0.122, 0.209, 0.095, 0.185, 0.063, 0.118, 0.241, 0.38, 1.0, 0.121, 0.046, 0.044]	[43.644, 163.379, -54.521, -14.248, -34.001, -18.986, -19.639, 27.914, -41.566, 15.869, -14.955, 8.299]	-18.355
238.028	[0.089, 0.037, 0.055, 0.2, 0.036, 0.088, 0.167, 0.257, 1.0, 0.494, 0.294, 0.379]	[44.493, 64.239, 38.594, -46.865, 29.621, -1.702, 19.929, 3.004, -28.583, 52.925, -2.282, 9.805]	-22.536
238.527	[0.015, 0.043, 0.039, 1.0, 0.117, 0.025, 0.138, 0.796, 0.248, 0.042, 0.064, 0.027]	[47.231, 95.132, 4.268, -25.174, -41.663, 0.407, -3.335, 31.976, -43.023, 1.926, 13.846, 7.196]	-18.026
238.887	[0.091, 0.151, 0.155, 1.0, 0.266, 0.186, 0.184, 0.194, 0.495, 0.28, 0.16, 0.057]	[45.584, 72.283, 17.506, 0.669, -45.109, -31.198, -28.992, 44.156, -25.489, 4.817, 4.925, 4.94]	-16.002
239.247	[0.015, 0.077, 0.17, 1.0, 0.359, 0.027, 0.036, 0.271, 0.201, 0.036, 0.209, 0.026]	[42.554, 58.687, -36.563, 1.725, -36.709, 8.644, -23.331, -33.093, -33.108, -7.506, -41.106, 4.879]	-18.857
239.719	[0.022, 0.382, 0.079, 1.0, 0.306, 0.02, 0.09, 0.157, 0.304, 0.071, 0.321, 0.033]	[39.823, 46.02, -20.199, -89.751, -44.854, -0.641, -31.513, 34.397, -22.342, -34.687, -1.797, -14.623]	-24.250
240.011	[0.012, 0.088, 0.028, 0.081, 0.034, 0.204, 1.0, 0.124, 0.014, 0.006, 0.022, 0.009]	[46.802, 116.399, -62.704, -27.653, -1.594, 35.819, -14.709, -49.111, -1.909, -4.648, -28.399, 13.976]	-21.084
240.507	[0.038, 0.16, 0.065, 0.134, 0.067, 0.317, 0.815, 1.0, 0.207, 0.018, 0.056, 0.015]	[43.885, -4.368, -16.043, -8.896, 4.096, -33.605, -16.484, -6.55, -3.451, 12.504, -17.019, -3.921]	-16.920
240.726	[0.025, 0.117, 0.043, 0.045, 0.033, 0.078, 0.406, 0.28, 1.0, 0.141, 0.031, 0.025]	[43.522, 9.921, -52.075, -1.692, -6.05, -21.518, -28.97, -19.793, 2.186, -43.354, -16.522, -7.776]	-19.625
241.209	[0.018, 0.118, 0.024, 0.019, 0.013, 0.073, 0.395, 0.342, 1.0, 0.372, 0.021, 0.012]	[40.921, 74.701, -73.966, -13.773, 6.562, -36.364, -42.596, -50.948, -20.909, 9.116, -30.433, 2.983]	-21.036
241.447	[0.074, 1.0, 0.115, 0.031, 0.042, 0.27, 0.082, 0.058, 0.098, 0.034, 0.024, 0.043]	[42.638, 63.164, -16.523, -111.735, -22.283, 43.493, -29.273, 20.634, 23.931, -11.902, -17.698, -2.129]	-25.875
241.928	[0.056, 1.0, 0.14, 0.014, 0.014, 0.054, 0.111, 0.072, 0.133, 0.016, 0.016, 0.021]	[42.734, 90.151, -68.544, -7.105, -22.159, -51.686, -38.856, 0.895, 16.164, 1.265, -26.683, 3.163]	-17.881
242.253	[0.043, 1.0, 0.105, 0.037, 0.022, 0.058, 0.057, 0.112, 0.162, 0.019, 0.028, 0.012]	[41.705, 95.324, -69.828, 18.745, -11.78, 14.831, -14.393, -37.734, -22.035, 6.633, -31.281, -0.766]	-24.153
242.757	[0.141, 1.0, 0.347, 0.004, 0.009, 0.046, 0.128, 0.065, 0.083, 0.009, 0.018, 0.005]	[40.117, 106.711, -56.574, -19.905, -25.078, -10.551, -15.08, -24.02, 16.411, 18.846, -8.869, -10.446]	-26.213
243.030	[0.014, 0.172, 0.046, 0.043, 0.074, 0.237, 1.0, 0.261, 0.055, 0.01, 0.008, 0.005]	[43.239, 47.438, -59.762, 19.445, -51.172, 6.709, -20.555, -24.158, -53.365, 17.936, -16.816, -5.01]	-22.705
243.479	[0.026, 0.171, 0.09, 0.045, 0.022, 0.251, 1.0, 0.084, 0.053, 0.006, 0.009, 0.006]	[39.275, 85.87, -45.442, -33.872, -75.891, -19.145, -3.924, -1.271, -57.678, -12.281, -4.077, -6.843]	-24.696
243.757	[0.029, 0.201, 0.099, 0.067, 0.029, 0.251, 1.0, 0.301, 0.031, 0.017, 0.021, 0.014]	[39.981, 116.454, -37.452, 32.548, -34.555, 5.605, -6.415, -13.458, -24.588, 7.856, -46.792, 0.334]	-22.552
244.206	[0.103, 0.519, 0.141, 0.083, 0.119, 0.357, 1.0, 0.674, 0.323, 0.11, 0.237, 0.078]	[37.139, 106.21, 13.842, -47.205, -21.341, 5.876, 29.372, 2.285, 12.745, -3.697, -16.538, -22.152]	-27.728
244.509	[0.047, 1.0, 0.069, 0.015, 0.01, 0.055, 0.197, 0.051, 0.081, 0.012, 0.011, 0.02]	[44.324, 99.634, -36.587, -12.991, -40.632, 59.221, 0.841, -9.295, -29.096, 18.612, -20.176, -8.238]	-24.079
245.009	[0.202, 1.0, 0.461, 0.026, 0.02, 0.056, 0.127, 0.07, 0.144, 0.015, 0.03, 0.018]	[39.944, 85.728, -35.53, 12.939, -39.634, -22.587, -10.22, -4.098, -27.196, 11.906, -11.516, -5.503]	-22.975
245.274	[0.624, 1.0, 0.566, 0.452, 0.708, 0.703, 0.785, 0.696, 0.436, 0.345, 0.085, 0.051]	[44.342, 123.319, -9.319, -34.856, -16.783, 41.29, 5.621, -1.586, -29.7, 9.581, 21.111, -3.722]	-26.866
245.411	[0.017, 0.202, 0.016, 0.016, 0.019, 0.093, 1.0, 0.1, 0.044, 0.163, 0.147, 0.068]	[44.23, 127.236, -32.043, -29.937, -22.599, -13.311, -65.448, 9.325, 17.194, 6.918, -44.512, -4.875]	-16.716
246.051	[1.0, 0.888, 0.522, 0.512, 0.294, 0.296, 0.192, 0.182, 0.399, 0.397, 0.637, 0.368]	[38.25, 118.449, -32.524, -39.178, -44.697, -27.709, -7.858, -4.716, -32.843, 6.655, 6.4, 9.96]	-28.714
246.120	[0.018, 0.083, 0.015, 0.019, 0.039, 0.055, 0.643, 0.134, 1.0, 0.534, 0.034, 0.079]	[40.19, 15.623, -37.29, -6.1, 4.738, 6.733, -30.759, -4.61, -39.452, 23.325, -49.399, -7.675]	-22.050
246.793	[0.204, 0.358, 0.384, 0.401, 0.674, 0.326, 0.608, 0.41, 0.871, 0.831, 0.168, 1.0]	[35.677, 53.085, -51.113, 79.85, -46.057, 4.378, -35.015, -12.855, -30.655, -3.956, -5.468, 12.048]	-29.463
247.310	[0.523, 0.188, 0.125, 0.4, 0.877, 0.161, 0.092, 0.107, 1.0, 0.3, 0.131, 0.847]	[27.438, 7.311, -30.685, -3.027, -58.521, -39.487, -22.097, -38.654, -56.558, 9.907, -18.276, 0.309]	-34.561
247.485	[0.057, 0.04, 0.04, 0.062, 0.072, 0.163, 0.62, 0.234, 0.691, 0.085, 0.078, 1.0]	[31.492, -6.244, -2.437, -172.041, -32.674, 8.178, -24.436, 55.988, -27.222, -23.232, -13.831, -7.83]	-35.965
248.035	[0.528, 0.16, 0.14, 0.262, 0.407, 0.199, 0.16, 0.138, 0.621, 0.121, 0.043, 1.0]	[38.355, 32.101, -78.598, 11.076, -39.73, -70.548, -38.304, -10.64, -26.003, 0.649, -22.672, 13.392]	-26.378
248.185	[0.051, 0.038, 0.047, 0.057, 0.109, 0.086, 0.236, 0.245, 0.272, 0.043, 0.068, 1.0]	[38.183, 9.209, -36.672, -24.248, -25.973, 2.558, 3.587, -2.669, 0.247, -5.37, 6.728, 7.527]	-26.726
248.669	[0.921, 0.205, 0.071, 0.061, 0.086, 0.071, 0.069, 0.062, 0.239, 0.24, 1.0, 0.186]	[40.615, 92.174, -19.029, -33.883, -5.497, -20.948, -8.808, -1.006, -16.365, 9.303, 5.249, -11.838]	-25.577
248.755	[0.043, 0.031, 0.03, 0.081, 0.206, 0.084, 0.398, 1.0, 0.566, 0.026, 0.059, 0.293]	[40.891, 67.269, -47.456, -26.517, -36.436, -20.358, -20.764, -4.36, -28.638, 7.393, -19.869, -4.922]	-19.762
249.003	[0.028, 0.058, 0.059, 0.216, 1.0, 0.226, 0.191, 0.144, 0.222, 0.025, 0.031, 0.284]	[46.258, 25.006, 10.176, -54.139, 27.926, 57.277, 1.184, -18.288, 2.392, 25.742, -27.676, -32.238]	-22.905
249.528	[0.163, 0.212, 0.08, 0.29, 1.0, 0.229, 0.325, 0.282, 0.756, 0.039, 0.07, 0.742]	[44.851, 55.345, 13.642, -14.626, -13.742, -38.567, -23.274, -4.345, 5.343, 4.807, -4.318, -29.04]	-16.666
