time	MFCC	ZC	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
258.252	[0.072855049283596249, 0.033682666589444833, -0.052902594920729483, -0.023454277994320216, 0.034010599879746542, -0.034593554554255418]	0.185	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.295
258.485	[0.29860842453489739, 0.26965214749734506, -0.012773782038941316, -0.012654861771418217, -0.019141402262011546, -0.023254358494253106]	0.196	C	60	0	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.263
258.508	[0.02628641466573527, 0.05753246263451834, -0.030755582109419182, -0.043519001042133403, 0.032521456271345263, 0.0081662326408093924]	0.224	C#	61	1	4	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.402
258.670	[0.049783484191711122, -0.0099810561606421145, -0.017205136658708032, 0.028438214148778569, 0.022909669924068714, 0.004565167813944962]	0.157	B	71	11	4	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.270
258.879	[0.096179641379037076, -0.00029817852367848617, -0.0060284346966309925, -0.010324702268303204, 0.087890035601929539, -0.031704388015331209]	0.356	B	71	11	4	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.219
258.995	[-0.029426521239096861, 0.00475308375338574, -0.0069407296315110714, -0.035803795519485308, 0.041993271446786752, -0.00066279022420093485]	0.277	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.240
259.251	[0.085808706122076917, 0.0090643654654120817, 0.0016870644998666575, 0.0054268458856888873, 0.01701291658663797, 0.020609297179561829]	0.215	A#	34	10	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.416
259.390	[-0.039232514824989746, -0.048090270077827041, 0.012694673007601022, -0.0004239964029903846, 0.0092907268049021632, -0.006083548806537358]	0.113	D#	75	3	5	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.400
259.553	[0.072636836271884289, -0.062617253478688989, -0.027048224876536759, 0.023828739697457784, 0.048002343476496109, 0.042475490388067035]	0.125	F#	66	6	4	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.303
259.692	[0.062159827779685692, -0.083877718450568656, 0.017358949994530318, 0.00587439364491612, 0.067130934128953532, -0.0073132108045663091]	0.121	D#	63	3	4	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.258
259.994	[0.19151679937135382, 0.093309785246650845, 0.0040687010901840868, -0.036413847481796727, 0.059921829299586886, 0.002744756094291095]	0.423	G	67	7	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.332
260.017	[0.10177827731856652, -0.034981437091201793, -0.02326140504208182, -0.076943740114255574, 0.019024562001634972, -0.013410605232170837]	0.188	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.364
260.180	[0.13498379529864535, -0.081754146152248852, -0.0058912538353776646, -0.061709424424847621, 0.033833578574481438, -0.030191292561850155]	0.166	G#	44	8	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.199
260.481	[0.052370883701212713, -0.046826902861825233, -0.064171772256331291, 0.00053337519819193812, -0.020757716628036223, -0.021080567934120088]	0.152	G#	56	8	3	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.267
260.760	[0.11082402764505013, 0.035560296801639628, -0.043346549242264179, -0.0051549891645548632, 0.00020862405946234214, -0.05980180838927409]	0.203	D#	51	3	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.549
260.830	[0.076318967501114082, 0.01802461929225101, -0.17284567588205049, -0.02531257530263082, -0.024287916351441979, -0.099589205507958481]	0.125	D#	51	3	3	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.437
260.946	[0.040068925026241549, 0.002714815849104641, -0.087983809224409279, -0.053392627336847749, -0.0083211941658377676, -0.072790810922992513]	0.172	D#	51	3	3	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.226
261.224	[-0.032938280556461828, 0.012055039597134864, -0.029258332155747795, -0.023682264489563492, -0.019176028645922379, -0.018757394142123594]	0.299	F#	78	6	5	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.215
261.503	[0.24752849200188481, 0.080155861002916301, 0.097238865163517013, -0.050507303248091474, 0.00095962623880238899, 0.0046334438618045575]	0.668	A#	94	10	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.345
261.526	[-0.01032957245826612, 0.0078621373780282493, 0.018225002440974424, -0.032961262521702367, -0.060749343899800773, -0.09113654011954285]	0.250	G	43	7	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.318
261.735	[0.034521212415182453, -0.021474667386470032, 0.015714856931184261, -0.085450782271926068, -0.039439973000713141, -0.040358425654585674]	0.146	G#	44	8	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.198
261.968	[0.25812649862325066, 0.13070056727463067, -0.11608206310546186, -0.042921821867600463, 0.033158430704831189, -0.047987513148285081]	0.302	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.180
261.991	[0.032961692101979051, -0.019361433060336278, -0.069176361288163526, -0.03257128142780176, -0.040622020670282491, -0.032392087904292009]	0.220	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.279
262.246	[0.0077242723487901867, 0.016406625027207872, -0.040862145029083329, 0.018442596227071086, 0.023319046437452973, 0.018761434071093701]	0.227	G#	56	8	3	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.533
262.432	[0.34824714723535666, 0.15543412560649419, -0.019750741686163458, -0.10094755939443256, 0.075754440727270458, -0.070551304223877842]	0.128	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.456
262.455	[0.041419739492830614, 0.0035860821263151072, -0.070279001919688028, -0.10834839682244168, -0.032087133875413253, 0.0034401372383537705]	0.161	G#	44	8	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.342
262.711	[0.055512861987751329, 0.037830167907793998, -0.053040578055668378, -0.053779308702161153, 0.024749007285139804, -0.013726870465798307]	0.185	A#	70	10	4	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.302
262.989	[0.10844582736520239, -0.011557037709866049, -0.073503972871229187, -0.087248779812758512, 0.033908947964720916, -0.035390863579730557]	0.292	G#	44	8	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.417
263.105	[0.048615474702123275, 0.029599825984989721, -0.050810415970824641, -0.03737821946261443, 0.025936984434306844, 0.0021306312296469074]	0.160	A#	58	10	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.391
263.198	[-0.0099877543437713653, 0.037159901246700232, -0.044713959836909976, -0.007455447388675848, -4.1477826611042293e-05, -0.046287063604376691]	0.129	G	31	7	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.260
263.477	[0.01583612394587839, 0.008842654021036336, -0.11504262962300335, 0.0343179539758326, 0.025432575653702782, -0.035606806411020986]	0.184	A#	58	10	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.279
263.570	[0.016102164098571323, -0.031951161118794182, -0.081193587599440092, -0.016639447880028479, -0.010012450389502579, -0.0083398930119290386]	0.113	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.320
263.755	[0.079385868270722484, 0.065367294782551488, -0.079421798999187582, -0.10425903445637093, 0.057669921438678586, -0.086250965358799711]	0.191	F#	42	6	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.535
263.895	[0.11030006232212466, 0.053856545172343208, -0.068083771462963141, -0.1132469617771589, 0.029180301080343474, -0.05693398785658077]	0.249	D#	51	3	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.336
263.964	[0.029962285840654048, 0.096972715039385884, -0.056216830100286753, -0.093081052827118801, 0.031483186703982792, -0.037989932703772364]	0.284	A#	58	10	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.228
264.243	[0.076345687683220601, -0.059466916038621476, -0.054557555052112253, -0.071940858560272172, 0.0032563572080305985, -0.057207744972610976]	0.183	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.278
264.499	[0.086705595618123202, -0.0048317900795459244, 0.014546756805851133, -0.083276643757390648, 0.011313894930089882, -0.0034072306025891754]	0.318	A	57	9	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.382
264.591	[-0.0054324446054700888, -0.11095167884818334, 0.01210010259259999, -0.04452855638719299, -0.0043677594051643974, -0.033610883169155614]	0.240	G#	92	8	6	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.285
264.707	[0.024395598674905282, -0.067648569400073341, -0.0043091758543446828, -0.073790897514623296, 0.033582987045793475, -0.055202861209325167]	0.183	G#	56	8	3	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.226
264.986	[0.17375989308749487, -0.062185802947869219, -0.091681246620074111, -0.084818336646671474, 0.095489274722947687, -0.24869341996239605]	0.211	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.241
265.009	[-0.025232770122240521, -0.11457605053215175, -0.026729583208918734, -0.069815229158805892, 0.014323750915031189, -0.021760977259445501]	0.217	E	64	4	4	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.259
265.265	[0.065406417459393865, -0.021371656815378396, -0.02212778821886216, -0.067290824979086852, -0.0012976601766062237, 0.0049470817215690969]	0.172	F#	42	6	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.450
265.451	[0.30587116484066817, 0.1890961271566515, 0.0011162320897126759, -0.018234717475174283, 0.0062058409375994701, -0.093334184352502764]	0.106	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.520
265.474	[0.045174707405525399, 0.011041566880718452, -0.034540503302980169, -0.025095846793842226, -0.00546458122515404, -0.085891850676733619]	0.097	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.374
265.729	[0.069079588920391857, 0.056358217674307681, -0.10587636449578361, -0.046720606578494771, -0.021982636865252186, 0.0026719999322678332]	0.121	F	41	5	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.315
266.008	[-0.063890905816791299, 0.027102961840941135, -0.07315531418099698, -0.01125453011731258, 0.06182397660745062, 0.023483966823270485]	0.337	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.275
266.101	[0.081084290369573583, -0.0018710851461477699, -0.039243197653704771, -0.057880042364736199, 0.11409112124170538, -0.0033619978267547968]	0.195	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.306
266.194	[0.053986906546269538, -0.033636594513885891, -0.044418938324216492, -0.044945707993277559, 0.021642655005338029, -0.03491759567782049]	0.197	F#	42	6	2	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.229
266.495	[0.099779081537428704, 0.010563928386038647, -0.046769682490429225, 0.0044472427109295181, -0.040814006651310325, -0.028363620196669381]	0.148	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.380
266.612	[0.03262628029109476, -0.03835062060443898, -0.050055482239383303, -0.037700973174742282, 0.03651104090418051, -0.070507083789500505]	0.165	C#	13	1	0	C#m	1	0	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]	0.379
266.728	[0.23938381492135455, 0.1670373729282017, -0.027764838851445456, -0.080738491339915827, -0.066039026592683792, -0.021581494026058183]	0.227	F	53	5	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.659
266.751	[0.049487791352060211, 0.025550629315880775, -0.010008847505515724, -0.040260054839135653, -0.041241254177152471, -0.0097818309050826825]	0.193	C#	49	1	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.487
266.913	[0.048622198253909704, 0.036556716235031386, -0.060931125595278093, -0.041681351816441392, -0.0088185328870445182, -0.028033713721221095]	0.190	C#	49	1	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.325
267.192	[0.27109526502722403, 0.048227857661914959, -0.036534289327986656, -0.1396706570419467, -0.0074424910718419446, 0.025128902416966289]	0.196	F#	78	6	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.275
267.215	[0.091967194181937745, 0.045923524790377139, -0.01648841212998613, -0.05634084308826702, 0.010600370873831399, -0.017097237971225993]	0.183	C#	49	1	3	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.324
267.494	[0.10088940945450812, 0.072488034725772782, -0.011446525367061665, -0.053395633411333104, 0.028349600470728251, -0.033739352071611835]	0.302	F#	42	6	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.376
267.610	[0.049694956347025344, -0.0024533416339420559, -0.020506738071975568, -0.028156710747183879, 0.024897540588736826, -0.075689188827848253]	0.165	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.254
267.958	[0.031782340222897734, 0.01247590220565576, -0.020662190115810653, -0.014035640108687993, 0.010610693349345423, -0.022756212591446279]	0.179	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.260
268.237	[0.17532014993723177, 0.074547922836731659, -0.043670341451252051, -0.022587384217145179, 0.094269139301921268, -0.092602255916540949]	0.313	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.257
268.260	[0.10106735855584256, 0.082617806287961726, 0.024614683319431077, -0.0056215963549057562, -0.033624155160400682, -0.064735125171533958]	0.218	F#	42	6	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.721
268.376	[0.090775413323247692, 0.057695056157153056, -0.026624646348382061, -0.032764413487360956, -0.011567652749994257, -0.061065768007405985]	0.047	F	41	5	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.626
268.701	[0.14359664062846797, 0.074742453206298715, -0.008176731019365625, -0.049230849124272162, -0.016128958407106559, -0.012733636453269831]	0.120	F	41	5	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.330
268.771	[0.072834689714989229, 0.13387483627387153, -0.056139525866806053, -0.12292026281764364, -0.012789006897064531, -0.048374188789599717]	0.156	F#	42	6	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.328
269.003	[0.076278244975637344, 0.028585139495824106, 0.037938054567066309, -0.07676859178550588, 0.035196837250186505, -0.011392488851860305]	0.349	F	41	5	2	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.327
269.073	[-0.066260255095284395, -0.047943466088973208, -0.024033745852649745, 0.00070265370297376071, -0.027362988713810755, 0.021730304700962592]	0.235	F#	30	6	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.246
269.514	[0.07917454675438676, 0.022802383684948167, -0.079757112274504216, -0.018026616743505697, 0.076256362409585235, -0.027031065241466611]	0.148	F#	30	6	1	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.323
269.746	[0.23961038228885748, 0.10779236531737443, -0.014279971265641705, -0.057498258094917924, 0.010739659039394457, -0.044712284574763603]	0.374	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.550
269.769	[0.0033604823266695982, -0.015893800427129443, -0.055782120009702348, -0.081759945036301185, -0.012824816055637154, -0.051458855953361693]	0.154	C#	37	1	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.456
270.071	[0.11727479639327174, 0.056624490354739043, -0.056168279253499799, -0.03986531785616465, 0.022182094727818333, -0.032454212804762156]	0.107	C#	49	1	3	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.287
270.234	[0.1094209228611349, 0.069133028860300053, -0.10296498984686328, -0.040294201006760615, -0.034282216175325043, -0.056389082003750243]	0.152	C#	37	1	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.243
270.489	[0.10702030381181039, 0.13044746825327327, -0.028641710210221216, -0.053677832770694614, 0.026475132331902886, -0.086828283019460176]	0.391	C#	1	1	-1	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.328
270.605	[0.024524242647195243, 0.035937726128182294, -0.0077141464196866022, -0.039889609442728048, 0.0065331652992558428, -0.021128990010096438]	0.247	F#	78	6	5	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.231
270.884	[0.11450468883198318, 0.055453428452658861, 0.045311152767158497, -0.019358231530658996, -0.033656435574756831, 0.014296813303541616]	0.267	G	31	7	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.226
271.023	[0.017391238066250484, 0.032372176988488273, 0.011899741709658721, 0.028133962431235476, 0.039842331411349304, 0.0021171901727609914]	0.196	C#	37	1	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.222
271.256	[0.1632674660196384, 0.18909337887322283, -0.11811613593030705, -0.16089719898312002, 0.022148178317140856, -0.038281263312493978]	0.604	G	91	7	6	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.362
271.279	[0.020453630052524666, 0.057836530468040673, -0.026536080406420116, -0.024879935258139387, 0.014272948981007042, 0.0040951838204380548]	0.288	G#	92	8	6	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.406
271.418	[0.090019669483963768, 0.07472577670125885, 0.054443807214916519, -0.086343115520215702, 0.082952901163841478, -0.034119207662258864]	0.240	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.343
271.604	[0.044146649243337478, -0.015136818736191182, -0.020989911317258914, -0.077395823437189565, -0.018259091442294071, -0.011318386241474326]	0.182	F	29	5	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.248
271.743	[0.020602066997542093, 0.064485790551652447, -0.026449403721694263, -0.044487848746069932, -0.016060013136794157, -0.041654036543081654]	0.232	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.264
271.999	[0.10089501554441407, 0.016022334316063761, -0.015854408616007089, -0.059440779511458756, -0.011397702172371084, -0.06617369146433133]	0.455	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.324
272.091	[0.061580293114486401, -0.016675409463694526, -0.058545415629778386, -0.080525913270751037, -0.04768087726983318, -0.037957605301120821]	0.263	A#	58	10	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.181
272.486	[0.035681679929118332, 0.010458635468497051, 0.033443140979534713, -0.0087271900169620178, -0.0049621492394351235, -0.01277996932706176]	0.228	B	59	11	3	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.197
272.765	[0.26914093106437365, 0.14921888840466715, -0.052034411615613847, -0.062857745894802197, 0.0018646651925454606, -0.071003000650480486]	0.170	F	29	5	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.897
272.811	[0.11661329962450603, 0.11159836210692528, -0.018973467701393135, -0.039902523958907858, -0.0086870917095138167, -0.091567336166532926]	0.054	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.748
272.974	[0.25103888947255731, 0.13510578145944638, -0.0096536395799515853, -0.094931353637801266, -0.090908973660396047, -0.059253759547222624]	0.052	C	48	0	3	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.618
273.043	[0.18546900493782878, 0.051603198375615257, -0.017722187248582526, -0.11757305363160825, 0.016401555071797788, -0.066150286604729228]	0.074	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.441
273.299	[0.072208426189397573, 0.1011588163002705, -0.0036863108755065379, -0.096082704014742296, 0.0054315710034228562, 0.010754349058832479]	0.096	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.408
273.508	[0.073071509365958187, 0.078123287476025885, 0.04200404884948631, -0.074124604175333036, -0.064525874169850714, -0.029671564940904518]	0.168	F#	42	6	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.477
273.624	[0.10731131683037309, 0.076159421632918084, 0.026290770137194133, -0.091251257447309109, -0.044226607493986977, -0.038314351138985125]	0.124	B	47	11	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.270
273.995	[0.10074285576682927, 0.19420089214678277, -0.018206455253762119, -0.035659703033086895, -0.028042295901726501, -0.064848016171996786]	0.143	G	43	7	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.319
274.088	[0.11605288066542954, 0.10143268872194293, -0.076055627879641069, -0.083149517660189326, 0.021679599096542105, -0.0068853918018621741]	0.155	B	35	11	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.289
274.251	[0.15595252979247909, 0.1357825819456524, 0.044998928906086061, -0.044360826059487921, 0.077308298889153235, -0.066771617394694879]	0.472	C	36	0	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.364
274.297	[-0.0090395726231625364, 0.060603715716790907, -0.040328032021819948, -0.041334521901423733, 0.060148352251873913, -0.0073444913428749939]	0.225	E	52	4	3	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.369
274.437	[0.029668325620910384, -0.01467963544788024, 0.052418537159100401, -0.057409733641077113, -0.003812341762067717, 0.013297761684655008]	0.198	G#	56	8	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.300
274.530	[0.014863462955265144, -0.009479726164498074, -0.016664642026973649, 0.0034244301803853638, 0.030540324615489677, 0.0015996312341617512]	0.123	F	29	5	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.279
274.808	[0.06985030973766479, 0.021746818776699449, -0.0036041447820407487, 0.0018984114451637446, -0.012011404857680427, -0.025048810105937999]	0.114	E	64	4	4	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.318
274.994	[0.10120640616509702, 0.047900685600622758, -0.0096786197010037319, 0.0059032034939326301, 0.053975265171017361, -0.054701858452686256]	0.417	E	76	4	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.334
275.110	[0.0071618333281984825, 0.002854217542382814, -0.04359369304481709, -0.047112643991647607, 0.00064254881375771004, -0.025916329391924738]	0.245	E	28	4	1	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.157
275.760	[0.19440337354268755, 0.12139866611370899, -0.0079087138757150503, -0.027988333598491288, -0.10374727461142319, -0.067924345612235773]	0.151	F	17	5	0	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.813
275.807	[0.085512393292520139, 0.010305067080812944, -0.032806854198359214, -0.050199410859639845, -0.045562552633174519, -0.015732970070395556]	0.054	F	41	5	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.803
275.923	[0.042950627342246861, 0.040513930344726022, -0.0019122661560172273, -0.013758308825848296, -0.022977697573395604, -0.018907030923354121]	0.040	B	47	11	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.519
276.248	[0.20266790387739447, 0.056867484689793635, 0.0036710520770116026, -0.088566109894658795, -0.00087280895273349299, -0.052795364136311397]	0.048	B	47	11	2	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.361
276.434	[0.32238678203065957, 0.24051157419239469, -0.023519168599466487, -0.15632506018459244, -0.095979427412277232, 0.026794738067050194]	0.040	A#	46	10	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.371
276.503	[0.12214881382082207, 0.091417527553374942, -0.054126732123626682, -0.10675411910676773, 0.062138287124832256, -0.0860970088614149]	0.348	C	48	0	3	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.345
